Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2001-02,SHB 1437,1437,,,,,2002-02-19,0,0,SHB 1437,Referred to Rules 2 Consideration.,0,H Rules C,0,0,2002-01-31,AN ACT Relating to election procedures for park and recreation district commissioners;,0,Revising election procedures for park and recreation district commissioners.,House,643,H-3976.1,0,0,0,0,Park & rec commissioners,Bill,B,(Kessler),0,1
1,0,2001-02,HB 1438,1438,,2001-02,SB 5090,SWays & Means,2002-01-14,0,0,HB 1438,Referred to Finance.,0,H Finance,0,0,2001-01-25,AN ACT Relating to property tax exemptions for persons confined in adult family homes and certain boarding homes;,0,Modifying the property tax exemption for senior citizens.,House,1609,H-0194.1,0,0,0,0,Property tax exemption,Bill,B,(Skinner),1,0
1,0,2001-02,HB 1439,1439,,2001-02,SB 5574,SEducation,2002-01-14,0,0,HB 1439,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-25,AN ACT Relating to educational staff associate positions;,0,Determining years of service for educational staff associate positions.,House,3484,H-0724.1,0,0,0,1,Educational staff asscociate,Bill,B,(Schual-Berke),0,0
1,0,2001-02,HB 1440,1440,,2001-02,SB 5649,SEnv/Engy/Wat,2002-01-14,0,0,HB 1440,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,2001-01-25,AN ACT Relating to acquiring electricity generation resources;,1,Allowing an electrical utility to file information with the Washington utilities and transportation commission concerning the company's decision to acquire electricity generation resources prior to a rate-setting proceeding.,House,5157,Z-0685.1,0,0,1,0,Elctrcty generatn resources,Bill,B,(Simpson),1,0
1,0,2001-02,HB 1441,1441,,2001-02,SB 5648,SWays & Means,2002-01-14,0,0,HB 1441,Referred to Finance.,0,H Finance,0,0,2001-01-25,AN ACT Relating to providing sales and use tax exemptions for energy efficient lights and household appliances;,1,Providing sales and use tax exemptions for energy efficient lights and household appliances.,House,3482,Z-0683.4,0,0,1,0,Energy efficient appliances,Bill,B,(Ruderman),1,0
1,0,2001-02,SHB 1441,1441,,,,,2002-01-14,0,0,SHB 1441,Referred to Finance.,0,H Finance,0,0,2001-03-08,AN ACT Relating to providing sales and use tax exemptions for energy efficient lights and household appliances;,1,Providing sales and use tax exemptions for energy efficient lights and household appliances.,House,3482,H-2220.1,0,0,1,0,Energy efficient appliances,Bill,B,(Ruderman),1,1
1,0,2001-02,HB 1442,1442,,2001-02,SB 5541,Ssubst for,2002-01-14,0,0,HB 1442,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,2001-01-25,AN ACT Relating to exempting electric generating facilities powered by wind or sun energy from sales and use taxes;,1,Exempting wind or solar energy electric generating facilities from sales and use taxes.,House,1658,Z-0443.1,0,0,1,0,Wind/sun generating facility,Bill,B,(Poulsen),1,0
1,0,2001-02,HB 1443,1443,,2001-02,SB 5540,Ssubst for,2002-01-14,0,0,HB 1443,Referred to Finance.,0,H Finance,0,0,2001-01-25,AN ACT Relating to public utility tax credits for home energy assistance programs for low-income households;,1,Authorizing public utility tax credits for home energy assistance programs for low-income households.,House,2166,Z-0713.2,0,0,1,0,Energy assistance programs,Bill,B,(Wood),1,0
1,0,2001-02,SHB 1443,1443,,,,,2002-01-14,0,0,SHB 1443,Referred to Finance.,0,H Finance,0,0,2001-02-16,AN ACT Relating to public utility tax credits for home energy assistance programs for low-income households;,0,Authorizing public utility tax credits for home energy assistance programs for low-income households.,House,2166,H-1521.1,0,0,1,0,Energy assistance programs,Bill,B,(Wood),1,1
1,0,2001-02,2SHB 1443,1443,,,,,2002-01-14,0,0,2SHB 1443,Referred to Finance.,0,H Finance,0,0,2001-03-08,AN ACT Relating to public utility tax credits for home energy assistance programs for low-income households;,1,Authorizing public utility tax credits for home energy assistance programs for low-income households.,House,2166,H-2224.1,0,0,1,0,Energy assistance programs,Bill,B,(Wood),1,2
0,0,2001-02,HB 1444,1444,,2001-02,SB 5528,Ssubst for,2002-02-06,0,0,HB 1444,1st substitute bill substituted.,0,H subst for,0,0,2001-01-25,"AN ACT Relating to preventing harassment, intimidation, or bullying in schools;",0,"Requiring policies prohibiting harassment, intimidation, and bullying on school grounds and at school activities.",House,1907,Z-0562.3,0,0,1,0,Schools/bullying,Bill,B,(Murray),1,0
1,0,2001-02,SHB 1444,1444,,,,,2002-03-27,1,0,SHB 1444,Effective date 6/13/2002.,1,C 207 L 02,0,0,2002-01-31,"AN ACT Relating to preventing harassment, intimidation, or bullying in schools;",0,"Requiring school districts to adopt policies prohibiting harassment, intimidation, and bullying.",House,1907,H-3767.2,0,0,1,0,Schools/bullying,Bill,B,WAYS(Murray),1,1
0,0,2001-02,HB 1445,1445,,2001-02,SB 5456,SLab/Comm/FI,2001-03-12,0,0,HB 1445,2nd substitute bill substituted.,0,H subst for,0,0,2001-01-25,AN ACT Relating to the time certificate of deposit investment program;,0,Managing short-term treasury surplus funds.,House,643,Z-0309.2,0,1,0,0,Time certificate investment,Bill,B,(Kessler),1,0
0,0,2001-02,SHB 1445,1445,,,,,2001-03-12,0,0,SHB 1445,2nd substitute bill substituted.,0,H subst for,0,0,2001-02-27,AN ACT Relating to the time certificate of deposit investment program;,0,Retaining the linked deposit program.,House,643,H-2133.1,0,1,0,0,Time certificate investment,Bill,B,(Kessler),1,1
1,0,2001-02,2SHB 1445,1445,,,,,2001-05-15,0,0,2SHB 1445,Effective date 5/15/2001.,1,C 316 L 01,0,0,2001-03-08,AN ACT Relating to the time certificate of deposit investment program;,0,Retaining the linked deposit program.,House,643,H-2225.1,0,1,0,0,Time certificate investment,Bill,B,(Kessler),0,2
1,0,2001-02,HB 1446,1446,,2001-02,SB 5429,Ssubst for,2002-01-14,0,0,HB 1446,Referred to Commerce & Labor.,0,H Commerce/Lab,0,0,2001-01-25,AN ACT Relating to authorizing bona fide charitable and nonprofit organizations to conduct electronic bingo;,0,Authorizing bona fide charitable and nonprofit organizations to conduct electronic bingo.,House,2166,H-0935.1,0,0,0,0,Electronic bingo,Bill,B,(Wood),1,0
1,0,2001-02,SHB 1446,1446,,,,,2002-01-14,0,0,SHB 1446,Referred to Commerce & Labor.,0,H Commerce/Lab,0,0,2001-02-27,AN ACT Relating to authorizing bona fide charitable and nonprofit organizations to conduct electronic bingo;,0,Authorizing bona fide charitable and nonprofit organizations to conduct electronic bingo.,House,2166,H-2125.1,0,0,0,0,Electronic bingo,Bill,B,(Wood),0,1
1,0,2001-02,HB 1447,1447,,,,,2002-01-14,0,0,HB 1447,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-25,AN ACT Relating to environmental mitigation of transportation projects;,0,Allowing interagency programmatic agreements in order to provide environmental mitigation for transportation projects.,House,2166,H-0673.2,0,0,0,0,Environmental mitigation,Bill,B,(Wood),0,0
1,0,2001-02,HB 1448,1448,,2001-02,SB 5981,SHea/L-T Care,2002-01-14,0,0,HB 1448,"By resolution, reintroduced and retained in present status.",0,H LG/Housing,0,0,2001-01-25,AN ACT Relating to authorizing local governments to restrict or prohibit smoking in public places;,0,Authorizing local governments to restrict or prohibit smoking in public places.,House,3482,H-0552.1,0,0,0,0,Smoking in public places,Bill,B,(Ruderman),0,0
1,0,2001-02,HB 1449,1449,,2001-02,SB 5200,SWays & Means,2002-01-14,0,0,HB 1449,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2001-01-25,AN ACT Relating to supplemental contracts for retaining or recruiting certificated staff;,0,Clarifying incentives for purposes of certificated staff supplemental contracts.,House,649,H-0777.1,0,0,0,0,Schools/certificated staff,Bill,B,(Quall),1,0
0,0,2001-02,HB 1450,1450,,,,,2001-03-13,0,0,HB 1450,1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to relief from taxes resulting from transfers of land after the death of the owner;,0,Providing property tax relief for certain land transfers.,House,3481,H-0831.1,0,0,0,0,Property tax/land transfer,Bill,B,(Rockefeller),1,0
1,0,2001-02,SHB 1450,1450,,,,,2001-05-14,0,0,SHB 1450,Effective date 7/22/2001.,0,C 305 L 01,0,0,2001-02-15,AN ACT Relating to relief from taxes resulting from transfers of land after the death of the owner;,0,Providing property tax relief for certain land transfers.,House,3481,H-1782.1,0,0,0,0,Property tax/land transfer,Bill,B,(Rockefeller),0,1
1,0,2001-02,HB 1451,1451,,,,,2002-01-14,0,0,HB 1451,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-26,AN ACT Relating to pesticide use in schools;,0,Regulating pesticide use in schools.,House,2150,Z-0150.6,0,1,0,0,Pesticides/schools,Bill,B,(Cooper),1,0
1,0,2001-02,SHB 1451,1451,,,,,2002-01-14,0,0,SHB 1451,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-02-23,AN ACT Relating to pesticide use in schools;,0,Regulating pesticide use in schools.,House,2150,H-2013.1,0,1,0,0,Pesticides/schools,Bill,B,(Cooper),1,1
1,0,2001-02,HB 1452,1452,,2001-02,SB 5182,Ssubst for,2002-01-14,0,0,HB 1452,Referred to Agriculture & Ecology.,0,H Ag & Ecology,0,0,2001-01-26,AN ACT Relating to funding hazardous liquid and gas pipeline safety;,0,"Ensuring a sustainable, comprehensive pipeline safety program in the state.",House,646,Z-0461.1,0,0,0,1,Pipeline safety,Bill,B,(Linville),1,0
1,0,2001-02,SHB 1452,1452,,,,,2002-01-14,0,0,SHB 1452,Referred to Agriculture & Ecology.,0,H Ag & Ecology,0,0,2001-02-26,AN ACT Relating to funding hazardous liquid and gas pipeline safety;,0,"Ensuring a sustainable, comprehensive pipeline safety program in the state.",House,646,H-2118.1,0,0,0,1,Pipeline safety,Bill,B,(Linville),0,1
1,0,2001-02,2SHB 1452,1452,,,,,2002-01-14,0,0,2SHB 1452,Referred to Agriculture & Ecology.,0,H Ag & Ecology,0,0,2001-03-08,AN ACT Relating to funding hazardous liquid and gas pipeline safety;,0,"Ensuring a sustainable, comprehensive pipeline safety program in the state.",House,646,H-2212.1,0,0,0,1,Pipeline safety,Bill,B,WAYS(Linville),1,2
1,0,2001-02,HB 1453,1453,,2001-02,SB 5632,STransportat,2002-01-14,0,0,HB 1453,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-26,AN ACT Relating to railroad right of way trespassing;,0,Providing a penalty for trespassing on a railroad right of way.,House,136,Z-0465.1,0,0,0,1,Railroad trespass,Bill,B,(Fisher),0,0
1,0,2001-02,HB 1454,1454,,2001-02,SB 5633,SRules X,2002-03-14,0,0,HB 1454,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2001-01-26,AN ACT Relating to inspections of hazardous materials offered by private shippers for transportation by rail;,0,Granting the utilities and transportation commission authority to inspect businesses that ship hazardous materials by rail.,House,136,Z-0462.1,0,0,0,1,Hazardous materials,Bill,B,(Fisher),1,0
1,0,2001-02,HB 1455,1455,,2001-02,SB 5303,SLab/Comm/FI,2002-01-14,0,0,HB 1455,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2001-01-26,AN ACT Relating to the definition of gainful employment for purposes of vocational rehabilitation under industrial insurance;,0,Providing a definition of gainful employment.,House,972,H-0031.3,0,0,0,0,Gainful employment,Bill,B,(Conway),1,0
1,0,2001-02,HB 1456,1456,,2001-02,SB 5304,SLab/Comm/FI,2002-01-14,0,0,HB 1456,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2001-01-26,AN ACT Relating to exposure to chemicals in the course of employment;,0,Regarding worker chemical exposure.,House,972,H-0059.2,0,0,0,0,Exposure to chemicals,Bill,B,(Conway),0,0
1,0,2001-02,HB 1457,1457,,2001-02,SB 5195,SLab/Comm/FI,2002-01-14,0,0,HB 1457,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2001-01-26,AN ACT Relating to medical examinations under the industrial insurance system;,0,Changing medical examinations under the industrial insurance system.,House,972,H-0060.3,0,0,0,0,Industrial insurance,Bill,B,(Conway),0,0
0,0,2001-02,HB 1458,1458,,,,,2001-03-13,0,0,HB 1458,1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to establishing a timeline for final decisions on land use project permit applications;,0,Establishing a timeline for final decisions on land use project permit applications.,House,3470,H-0401.1,0,0,0,0,Land use project permit,Bill,B,(Edwards),0,0
1,0,2001-02,ESHB 1458,1458,,,,,2001-05-15,1,0,ESHB 1458,Effective date 7/22/2001.,0,C 322 L 01,0,1,2001-02-26,AN ACT Relating to establishing a timeline for final decisions on land use project permit applications;,1,Relating to establishing a timeline for final decisions on project permit applications.,House,3470,H-2104.1,0,0,0,0,Land use project permit,Bill,B,(Edwards),0,1
1,0,2001-02,HB 1459,1459,,,,,2002-01-14,0,0,HB 1459,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-26,AN ACT Relating to ferry operating costs;,0,Comparing ferry fares to operating costs.,House,4563,H-0949.1,0,0,0,0,Ferry operating costs,Bill,B,(Woods),0,0
1,0,2001-02,HB 1460,1460,,2001-02,SB 5782,SRules 3,2002-04-02,0,0,HB 1460,Effective date 6/13/2002*.,0,C 328 L 02,0,0,2001-01-26,AN ACT Relating to enforcement of safety belt laws;,1,Enforcing seat belt laws as a primary action.,House,3476,H-0902.1,0,0,0,0,Seat belt laws,Bill,B,(Lovick),1,0
1,0,2001-02,HB 1461,1461,,2001-02,SB 5515,SSt&Loc Govt,2002-01-14,0,0,HB 1461,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,2001-01-26,AN ACT Relating to the state veterans' song;,0,Establishing a state veterans' song.,House,3475,H-0933.1,0,0,0,0,State veterans' song,Bill,B,(Haigh),0,0
1,0,2001-02,HB 1462,1462,,,,,2002-01-14,0,0,HB 1462,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to the imposition of taxes;,1,Clarifying the interpretation of tax statutes.,House,5160,H-0376.1,0,0,0,0,Imposition of taxes,Bill,B,(Anderson),1,0
1,0,2001-02,HB 1463,1463,,2001-02,SB 6024,SHea/L-T Care,2002-01-14,0,0,HB 1463,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,2001-01-26,AN ACT Relating to unallowable nursing home costs;,0,Modifying unallowable nursing home costs.,House,1609,H-0597.1,0,0,0,0,Nursing home costs,Bill,B,(Skinner),0,0
1,0,2001-02,HB 1464,1464,,2001-02,SB 5826,SWays & Means,2002-01-14,0,0,HB 1464,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2001-01-26,AN ACT Relating to collective bargaining for University of Washington employees who are enrolled in academic programs;,0,Authorizing collective bargaining for University of Washington employees who are enrolled in academic programs.,House,1587,Z-0602.1,0,0,0,0,Collective bargaining/U.W.,Bill,B,(Clements),0,0
1,0,2001-02,HB 1465,1465,,,,,2002-01-14,0,0,HB 1465,"By resolution, reintroduced and retained in present status.",0,H Cr Jus & Cor,0,0,2001-01-26,AN ACT Relating to assault;,1,Making assault of a school employee or sports official an aggravating factor for sentencing.,House,5154,H-0576.1,0,0,0,0,Assault,Bill,B,(Kirby),1,0
1,0,2001-02,HB 1466,1466,,2001-02,SB 5404,SWays & Means,2002-01-14,0,0,HB 1466,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-26,AN ACT Relating to higher education scholarships;,0,Creating the Washington promise scholarship.,House,5158,Z-0535.1,0,0,1,0,Promise scholarship program,Bill,B,(Fromhold),1,0
0,0,2001-02,HB 1467,1467,,,,,2001-03-09,0,0,HB 1467,1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to improving property tax administration by correcting terminology and deleting obsolete provisions;,1,Improving property tax administration by correcting terminology and deleting obsolete provisions.,House,3480,Z-0399.2,0,1,0,0,Property tax,Bill,B,(Reardon),1,0
1,0,2001-02,SHB 1467,1467,,,,,2001-05-07,0,0,SHB 1467,Effective date 7/22/2001*.,0,C 187 L 01,0,0,2001-02-13,AN ACT Relating to improving property tax administration by correcting terminology and deleting obsolete provisions;,0,Improving property tax administration by correcting terminology and deleting obsolete provisions.,House,3480,H-1724.1,0,1,0,0,Property tax,Bill,B,(Reardon),0,1
1,0,2001-02,HB 1468,1468,,2001-02,SB 5563,SWays & Means,2002-01-14,0,0,HB 1468,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to sales and use tax exemptions for medical equipment;,0,Providing sales and use tax exemptions for medical equipment.,House,1157,H-0733.1,0,0,0,0,Medical equipment,Bill,B,(McMorris),1,0
0,0,2001-02,HB 1469,1469,,2001-02,SB 5565,Ssubst for,2001-03-09,0,0,HB 1469,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to controlled substance orders and prescriptions;,0,Dispensing controlled substance orders and prescriptions.,House,619,H-0554.1,0,0,0,0,Controlled substance orders,Bill,B,(Campbell),0,0
1,0,2001-02,SHB 1469,1469,,,,,2002-03-14,0,0,SHB 1469,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2001-02-20,AN ACT Relating to controlled substance orders and prescriptions;,0,Dispensing controlled substance orders and prescriptions.,House,619,H-1907.1,0,0,0,0,Controlled substance orders,Bill,B,(Campbell),1,1
1,0,2001-02,HB 1470,1470,,2001-02,SB 5426,SRules 3,2002-02-10,0,0,HB 1470,"House Rules ""X"" file.",0,H Rules X,0,0,2001-01-26,AN ACT Relating to county law library funding;,1,Authorizing a filing fee surcharge for funding county law libraries.,House,1572,H-0450.1,0,0,0,0,County law library funding,Bill,B,(Cairnes),1,0
0,0,2001-02,HB 1471,1471,,,,,2001-03-09,0,0,HB 1471,1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to diversion;,0,Regarding diversions.,House,5156,H-1098.1,0,0,0,0,Diversions,Bill,B,(Darneille),0,0
1,0,2001-02,SHB 1471,1471,,,,,2001-05-07,1,0,SHB 1471,Effective date 7/22/2001.,0,C 175 L 01,0,0,2001-02-13,AN ACT Relating to diversion;,0,Regarding diversions.,House,5156,H-1701.1,0,0,0,0,Diversions,Bill,B,(Darneille),0,1
1,0,2001-02,HB 1472,1472,,,,,2002-01-14,0,0,HB 1472,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-26,AN ACT Relating to fish and wildlife equipment;,0,Creating the fish and wildlife equipment fund.,House,1585,H-1078.1,0,0,0,0,Fish & wildlife equipement,Bill,B,(Buck),1,0
1,0,2001-02,HB 1473,1473,,,,,2002-01-14,0,0,HB 1473,"By resolution, reintroduced and retained in present status.",0,H LG/Housing,0,0,2001-01-26,AN ACT Relating to eliminating the authority of the growth management hearings boards to invalidate local plans and regulations;,0,Eliminating the authority of the growth management hearings boards to invalidate local plans and regulations.,House,1590,H-0278.2,0,0,0,0,Growth mngmnt hearings board,Bill,B,(Mulliken),0,0
0,0,2001-02,HB 1474,1474,,2001-02,SB 5370,Ssubst for,2002-02-18,0,0,HB 1474,1st substitute bill substituted.,0,H subst for,0,0,2001-01-26,"AN ACT Relating to splitting the department of community, trade, and economic development and reestablishing the department of community development and the department of trade and economic development;",0,"Splitting the department of community, trade, and economic development and reestablishing the department of community development and the department of trade and economic development.",House,443,Z-0493.1,0,0,1,0,CTED,Bill,B,(Van Luven),1,0
1,0,2001-02,ESHB 1474,1474,,,,,2002-03-09,0,0,ESHB 1474,No action on notice to reconsider vote on third reading.,0,S Failed 3rd,0,1,2002-02-06,"AN ACT Relating to splitting the department of community, trade, and economic development and reestablishing the department of community development and the department of trade and economic development;",0,"Splitting the department of community, trade, and economic development and reestablishing the department of community development and the department of trade and economic development.",House,443,H-4145.1,0,0,1,0,CTED,Bill,B,WAYS(Van Luven),0,1
1,0,2001-02,HB 1475,1475,,2001-02,SB 5937,Ssubst for,2002-01-14,0,0,HB 1475,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-26,AN ACT Relating to the limits on postretirement employment for teachers' retirement system plan 1 and public employees' retirement system plan 1 retirees;,0,Removing the limits on postretirement employment for teachers' retirement system plan 1 and public employees' retirement system plan 1 retirees.,House,5150,Z-0538.1,0,0,1,0,TRS & PERS,Bill,B,(Jackley),0,0
1,0,2001-02,HB 1476,1476,,2001-02,ESB 5686,C 20 L 01 E2,2002-01-14,0,0,HB 1476,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2001-01-26,AN ACT Relating to changing academic assessments timelines;,0,Changing academic assessments timelines.,House,3483,Z-0434.1,0,0,1,0,School assessment timelines,Bill,B,(Santos),1,0
0,0,2001-02,HB 1477,1477,,,,,2002-02-19,0,0,HB 1477,2nd substitute bill substituted.,0,H subst for,0,0,2001-01-26,AN ACT Relating to the imposition of taxes by counties for emergency communication systems and facilities;,1,Allowing counties to impose taxes for emergency communication systems.,House,630,H-0137.2,0,0,0,0,Emrgncy communicatn systems,Bill,B,(Dunshee),1,0
0,0,2001-02,SHB 1477,1477,,,,,2002-02-19,0,0,SHB 1477,2nd substitute bill substituted.,0,H subst for,0,0,2001-02-26,AN ACT Relating to the imposition of taxes by counties for emergency communication systems and facilities;,1,Allowing counties to impose taxes for emergency communication systems.,House,630,H-2092.1,0,0,0,0,Emrgncy communicatn systems,Bill,B,(Dunshee),1,1
1,0,2001-02,2SHB 1477,1477,,,,,2002-03-27,0,0,2SHB 1477,Effective date 6/13/2002.,0,C 176 L 02,0,0,2002-02-05,AN ACT Relating to the imposition of taxes by counties for emergency communication systems and facilities;,1,Allowing counties to impose taxes for emergency communication systems.,House,630,H-4112.1,0,0,0,0,Emrgncy communicatn systems,Bill,B,(Dunshee),1,2
1,0,2001-02,HB 1478,1478,,2001-02,SB 5169,STransportat,2002-01-14,0,0,HB 1478,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to tax incentives to encourage telework;,0,Creating tax incentives for telework.,House,3482,H-0970.1,0,0,0,0,Telework tax incentives,Bill,B,(Ruderman),1,0
1,0,2001-02,SHB 1478,1478,,,,,2002-01-14,0,0,SHB 1478,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-02-26,AN ACT Relating to tax incentives to encourage telework;,0,Creating tax incentives for telework.,House,3482,H-1984.2,0,0,0,0,Telework tax incentives,Bill,B,(Ruderman),1,1
1,0,2001-02,HB 1479,1479,,2001-02,SB 5596,SWays & Means,2002-01-14,0,0,HB 1479,Referred to Appropriations.,0,H Approp,0,0,2001-01-26,AN ACT Relating to providing a death benefit for certain state employees;,0,Providing a death benefit for certain state employees.,House,2157,H-0553.1,0,0,0,0,State emply death benefits,Bill,B,(Alexander),1,0
1,0,2001-02,HB 1480,1480,,2001-02,SB 5597,SWays & Means,2002-01-14,0,0,HB 1480,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-26,AN ACT Relating to law enforcement officers for the state parks and recreation commission and the state liquor control board;,0,Allowing certain law enforcement officers to transfer retirement service.,House,1585,H-0506.1,0,0,0,0,LEOFF retirement transfer,Bill,B,(Buck),0,0
1,0,2001-02,HB 1481,1481,,,,,2002-01-14,0,0,HB 1481,"By resolution, reintroduced and retained in present status.",0,H Cr Jus & Cor,0,0,2001-01-26,AN ACT Relating to alternative detention and rehabilitation facilities for cities and counties;,1,Authorizing alternative detention and rehabilitation facilities.,House,1586,H-1068.1,0,0,0,0,Detention & rehabilitation,Bill,B,(Carrell),1,0
1,0,2001-02,HB 1482,1482,,,,,2002-01-14,0,0,HB 1482,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2001-01-26,AN ACT Relating to bail bond recovery agents;,0,Requiring certification of bail bond recovery agents.,House,1586,H-0388.2,0,0,0,0,Bail bond agents,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1483,1483,,,,,2002-01-14,0,0,HB 1483,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2001-01-26,AN ACT Relating to encouraging court efficiency through cooperation between courts and bail bond agencies;,0,Authorizing agreements to allow bail bond agencies to execute bench warrants.,House,1586,H-0387.2,0,0,0,0,Bail bond agencies,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1484,1484,,,,,2002-01-14,0,0,HB 1484,Referred to Judiciary.,0,H Judiciary,0,0,2001-01-26,AN ACT Relating to firearms;,1,Modifying provisions relating to juveniles and firearms.,House,1586,H-0275.2,0,0,0,0,Firearms,Bill,B,(Carrell),1,0
1,0,2001-02,SHB 1484,1484,,,,,2002-01-14,0,0,SHB 1484,Referred to Judiciary.,0,H Judiciary,0,0,2001-02-22,AN ACT Relating to firearms;,0,Modifying provisions relating to juveniles and firearms.,House,1586,H-1537.1,0,0,0,0,Firearms,Bill,B,(Carrell),0,1
1,0,2001-02,HB 1485,1485,,,,,2002-01-14,0,0,HB 1485,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2001-01-26,AN ACT Relating to school safety;,0,Improving school safety.,House,1586,H-0276.2,0,0,0,0,School safety,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1486,1486,,2001-02,SB 6119,SWays & Means,2002-01-14,0,0,HB 1486,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to relief from the state property tax levy for senior citizens;,1,Providing senior citizen property tax relief.,House,1589,H-0881.2,0,0,0,0,Property tax/senior citizens,Bill,B,(Lambert),1,0
1,0,2001-02,HB 1487,1487,,,,,2002-01-14,0,0,HB 1487,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to reducing the inflationary adjustment for the state property tax levy to zero over time;,0,Phasing out the inflationary adjustment for the state property tax levy.,House,1586,H-0690.2,0,0,0,0,State property tax levy,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1488,1488,,,,,2002-01-14,0,0,HB 1488,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to restricting property tax levies in excess of the rate of inflation;,0,Restricting property tax levies in excess of the rate of inflation.,House,1586,H-0691.1,0,0,0,0,Property tax levies,Bill,B,(Carrell),1,0
1,0,2001-02,HB 1489,1489,,,,,2002-01-14,0,0,HB 1489,Referred to Finance.,0,H Finance,0,0,2001-01-26,AN ACT Relating to an assessment improvement plan;,0,Requiring the department of revenue to develop an assessment improvement plan.,House,1586,H-0686.1,0,0,0,0,Property assesstments,Bill,B,(Carrell),1,0
1,0,2001-02,HB 1490,1490,,,,,2002-01-14,0,0,HB 1490,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to deferral of property taxes;,0,Allowing deferral of property taxes.,House,1586,H-0694.2,0,0,0,0,Property tax deferrals,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1491,1491,,,,,2002-01-14,0,0,HB 1491,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to modifying the limit factor for property tax levies;,0,Modifying the limit factor for property tax levies.,House,1586,H-0991.1,0,0,0,0,Property tax levies,Bill,B,(Carrell),0,0
1,0,2001-02,HB 1492,1492,,,,,2002-01-14,0,0,HB 1492,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2001-01-26,AN ACT Relating to reducing the limit factor for the state property tax levy to two percent;,0,Reducing the state property tax limit factor.,House,1586,H-0768.2,0,0,0,0,State property tax levy,Bill,B,(Carrell),0,0
