Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
0,0,2023-24,SHB 1316,1316,,,,,2023-03-04,0,0,SHB 1316,2nd substitute bill substituted.,0,H subst for,0,0,2023-02-07,AN ACT Relating to expanding access to dual credit programs;,0,Expanding access to dual credit programs.,House,29095,H-1152.1,0,0,0,0,Dual credit program access,Bill,B,ED(Paul),1,1
1,0,2023-24,2SHB 1316,1316,,,,,2023-05-09,1,1,2SHB 1316,Effective date 7/23/2023.,0,C 350 L 23,0,0,2023-02-23,AN ACT Relating to expanding access to dual credit programs;,0,Expanding access to dual credit programs.,House,29095,H-1513.1,0,0,0,0,Dual credit program access,Bill,B,APP(Paul),1,2
1,0,2023-24,HB 1317,1317,,,,,2023-05-11,1,1,HB 1317,Effective date 7/23/2023.,0,C 413 L 23,0,0,2023-01-13,AN ACT Relating to improving transparency in grassroots lobbying disclosure;,0,Concerning grassroots lobbying disclosure. (REVISED FOR PASSED LEGISLATURE: Concerning grass roots lobbying disclosure.),House,16596,Z-0280.1,0,0,0,1,Grass roots lobbying,Bill,B,(Pollet),0,0
0,0,2023-24,HB 1318,1318,,2023-24,SB 5500,SWays & Means,2023-03-16,0,0,HB 1318,1st substitute bill substituted.,0,H subst for,0,0,2023-01-13,AN ACT Relating to retail sales tax exemptions for certain aircraft maintenance and repair;,1,Concerning retail sales tax exemptions for certain aircraft maintenance and repair.,House,9207,H-0503.1,0,0,0,0,Aircraft maintenance/tax,Bill,B,(Ormsby),1,0
1,0,2023-24,SHB 1318,1318,,,,,2023-05-11,1,1,SHB 1318,Effective date 7/23/2023.,0,C 414 L 23,0,0,2023-02-02,AN ACT Relating to retail sales tax exemptions for certain aircraft maintenance and repair;,1,Concerning retail sales tax exemptions for certain aircraft maintenance and repair.,House,9207,H-1046.1,0,0,0,0,Aircraft maintenance/tax,Bill,B,FIN(Ormsby),1,1
1,0,2023-24,HB 1319,1319,,2023-24,SB 5216,SRules X,2023-04-06,0,0,HB 1319,Effective date 7/23/2023.,0,C 29 L 23,0,0,2023-01-13,AN ACT Relating to collision reporting criteria triggering driver's license reexamination;,1,Addressing collision reporting criteria triggering driver's license reexamination.,House,34033,H-0468.1,0,0,0,0,Collisions/driver reexam,Bill,B,(Reed),1,0
0,0,2023-24,HB 1320,1320,,2023-24,SB 5061,SWays & Means,2023-03-01,0,0,HB 1320,2nd substitute bill substituted.,0,H subst for,0,0,2023-01-13,AN ACT Relating to access to personnel records;,0,Concerning access to personnel records.,House,34033,H-0486.1,0,0,0,0,Personnel records,Bill,B,(Reed),1,0
0,0,2023-24,SHB 1320,1320,,,,,2023-03-01,0,0,SHB 1320,2nd substitute bill substituted.,0,H subst for,0,0,2023-02-15,AN ACT Relating to access to personnel records;,1,Concerning access to personnel records.,House,34033,H-1328.1,0,0,0,0,Personnel records,Bill,B,LAWS(Reed),1,1
1,0,2023-24,E2SHB 1320,1320,,,,,2024-02-20,0,1,E2SHB 1320,"House Rules ""X"" file.",0,H Rules X,0,1,2023-02-24,AN ACT Relating to access to personnel records;,1,Concerning access to personnel records.,House,34033,H-1541.1,0,0,0,0,Personnel records,Bill,B,APP(Reed),1,2
1,0,2023-24,HB 1321,1321,,2023-24,SB 5122,C 11 L 23,2024-01-08,0,0,HB 1321,"House Rules ""X"" file.",0,H Rules X,0,0,2023-01-13,AN ACT Relating to extending the expiration date of the ambulance transport fund;,0,Extending the expiration date of the ambulance transport fund.,House,33818,H-0483.1,0,0,0,0,Ambulance transport fund,Bill,B,(Donaghy),1,0
0,0,2023-24,HB 1322,1322,,2023-24,SB 5384,SAg/Water/Natur,2023-03-02,0,0,HB 1322,2nd substitute bill substituted.,0,H subst for,0,0,2023-01-13,AN ACT Relating to the Walla Walla water 2050 plan;,1,Concerning the Walla Walla water 2050 plan.,House,20837,Z-0299.1,0,1,0,0,Walla Walla water 2050 plan,Bill,B,(Rude),1,0
0,0,2023-24,SHB 1322,1322,,,,,2023-03-02,0,0,SHB 1322,2nd substitute bill substituted.,0,H subst for,0,0,2023-01-31,AN ACT Relating to the Walla Walla water 2050 plan;,0,Concerning the Walla Walla water 2050 plan.,House,20837,H-0742.1,0,1,0,0,Walla Walla water 2050 plan,Bill,B,AGNR(Rude),0,1
1,0,2023-24,2SHB 1322,1322,,,,,2023-05-04,0,0,2SHB 1322,Effective date 7/23/2023.,0,C 239 L 23,0,0,2023-02-20,AN ACT Relating to the Walla Walla water 2050 plan;,1,Concerning the Walla Walla water 2050 plan.,House,20837,H-1412.1,0,1,0,0,Walla Walla water 2050 plan,Bill,B,CB(Rude),1,2
0,0,2023-24,HB 1323,1323,,2023-24,SB 5253,SLabor & Comm,2023-02-28,0,0,HB 1323,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to requiring a training and certification program for individuals who apply fire-resistant materials;,0,Requiring a training and certification program for individuals who apply fire-resistant materials.,House,31529,H-0520.1,0,0,0,0,Fire-resistant materials,Bill,B,(Bronoske),1,0
1,0,2023-24,SHB 1323,1323,,,,,2023-04-20,0,0,SHB 1323,Effective date 7/23/2023*.,0,C 145 L 23,0,0,2023-02-15,AN ACT Relating to requiring a training and certification program for individuals who apply fire-resistant materials;,0,Requiring a training and certification program for individuals who apply fire-resistant materials.,House,31529,H-1330.1,0,0,0,0,Fire-resistant materials,Bill,B,LAWS(Bronoske),1,1
1,0,2023-24,EHB 1324,1324,,2023-24,SB 5475,SLaw & Justice,2023-05-11,1,1,EHB 1324,Effective date 7/23/2023.,0,C 415 L 23,0,1,2023-01-16,AN ACT Relating to the scoring of prior juvenile offenses in sentencing range calculations;,1,Concerning the scoring of prior juvenile offenses in sentencing range calculations.,House,31523,H-0485.1,0,0,0,0,Prior juvenile offenses,Bill,B,(Hackney),1,0
1,0,2023-24,HB 1325,1325,,2023-24,SB 5451,SLaw & Justice,2024-01-08,0,0,HB 1325,"By resolution, reintroduced and retained in present status.",0,H Community Safe,0,0,2023-01-16,AN ACT Relating to allowing qualifying persons serving long sentences committed prior to reaching 25 years of age to seek review for possible release from incarceration;,0,Allowing qualifying persons serving long sentences committed prior to reaching 25 years of age to seek review for possible release from incarceration.,House,31523,H-0484.1,0,0,0,0,Long sentences review,Bill,B,(Hackney),1,0
0,0,2023-24,HB 1326,1326,,,,,2023-02-02,0,0,HB 1326,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to waiving municipal utility connection charges for certain properties;,1,Waiving municipal utility connection charges for certain properties.,House,34028,H-0463.1,0,0,0,0,Utility connection charges,Bill,B,(Cortes),0,0
1,0,2023-24,SHB 1326,1326,,,,,2023-05-04,1,1,SHB 1326,Effective date 7/23/2023.,0,C 249 L 23,0,0,2023-01-27,AN ACT Relating to waiving municipal utility connection charges for certain properties;,1,Waiving municipal utility connection charges for certain properties.,House,34028,H-0920.1,0,0,0,0,Utility connection charges,Bill,B,LG(Cortes),0,1
1,0,2023-24,HB 1327,1327,,2023-24,SB 5113,C 89 L 23,2024-01-08,0,0,HB 1327,"House Rules ""X"" file.",0,H Rules X,0,0,2023-01-16,AN ACT Relating to faculty in dental schools;,0,Concerning faculty in dental schools.,House,20760,Z-0074.2,0,1,0,0,Dental school faculty,Bill,B,(Caldier),1,0
1,0,2023-24,HB 1328,1328,,,,,2024-01-08,0,0,HB 1328,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2023-01-16,AN ACT Relating to increasing funding to schools and families for students not meeting academic standards;,0,Increasing funding to schools and families for students not meeting academic standards.,House,20756,H-0438.2,0,0,0,0,Schools & families/funding,Bill,B,(Stokesbary),0,0
0,0,2023-24,HB 1329,1329,,2023-24,SB 5366,SRules X,2023-02-27,0,0,HB 1329,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to preventing utility shutoffs for nonpayment during extreme heat;,1,Preventing utility shutoffs for nonpayment during extreme heat.,House,27494,Z-0140.3,0,1,0,0,Utility shutoffs/heat,Bill,B,(Mena),1,0
1,0,2023-24,ESHB 1329,1329,,,,,2023-04-20,0,1,ESHB 1329,Effective date 7/23/2023.,0,C 105 L 23,0,1,2023-02-09,AN ACT Relating to preventing utility shutoffs for nonpayment during extreme heat;,1,Preventing utility shutoffs for nonpayment during extreme heat.,House,27494,H-1168.2,0,1,0,0,Utility shutoffs/heat,Bill,B,ENVI(Mena),1,1
1,0,2023-24,HB 1330,1330,,,,,2024-03-07,0,0,HB 1330,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2023-01-16,AN ACT Relating to adjusting the threshold for requiring candidate contribution certifications relating to foreign nationals;,0,Adjusting the threshold for requiring candidate contribution certifications relating to foreign nationals.,House,18458,H-0151.3,0,0,0,0,Campaigns/foreign nationals,Bill,B,(Christian),1,0
1,0,2023-24,HB 1331,1331,,,,,2024-01-08,0,0,HB 1331,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2023-01-16,AN ACT Relating to providing tax incentives for development at public use airports;,0,Providing tax incentives for development at public use airports.,House,18458,H-0467.1,0,0,0,0,Public use airport dev./tax,Bill,B,(Christian),0,0
0,0,2023-24,HB 1332,1332,,,,,2023-03-08,0,0,HB 1332,2nd substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to supporting public school instruction in tribal sovereignty and federally recognized Indian tribes;,0,Supporting public school instruction in tribal sovereignty and federally recognized Indian tribes.,House,29106,H-0352.3,0,0,0,0,Tribes/K-12 instruction,Bill,B,(Lekanoff),1,0
0,0,2023-24,SHB 1332,1332,,,,,2023-03-08,0,0,SHB 1332,2nd substitute bill substituted.,0,H subst for,0,0,2023-02-07,AN ACT Relating to supporting public school instruction in tribal sovereignty and federally recognized Indian tribes;,0,Supporting public school instruction in tribal sovereignty and federally recognized Indian tribes.,House,29106,H-1154.1,0,0,0,0,Tribes/K-12 instruction,Bill,B,ED(Lekanoff),1,1
1,0,2023-24,E2SHB 1332,1332,,,,,2024-03-07,0,1,E2SHB 1332,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2023-02-23,AN ACT Relating to supporting public school instruction in tribal sovereignty and federally recognized Indian tribes;,0,Supporting public school instruction in tribal sovereignty and federally recognized Indian tribes.,House,29106,H-1453.1,0,0,0,0,Tribes/K-12 instruction,Bill,B,APP(Lekanoff),1,2
1,0,2023-24,HB 1333,1333,,,,,2024-02-20,0,0,HB 1333,"House Rules ""X"" file.",0,H Rules X,0,0,2023-01-16,AN ACT Relating to establishing the domestic violent extremism commission;,0,Establishing the domestic violent extremism commission.,House,29091,H-0518.1,0,0,0,0,Domestic violent extremism,Bill,B,(Ramos),1,0
1,0,2023-24,SHB 1333,1333,,,,,2024-02-20,0,1,SHB 1333,"House Rules ""X"" file.",0,H Rules X,0,0,2023-01-31,AN ACT Relating to establishing the domestic violent extremism commission;,0,Establishing the domestic violent extremism commission.,House,29091,H-0986.1,0,0,0,0,Domestic violent extremism,Bill,B,SGOV(Ramos),0,1
1,0,2023-24,HB 1334,1334,,2023-24,SB 5292,SRules X,2023-04-20,0,0,HB 1334,Effective date 7/23/2023.,0,C 146 L 23,0,0,2023-01-16,AN ACT Relating to accessing certain aquatic lands by a public transportation benefit area;,1,Addressing the access of certain aquatic lands by a public transportation benefit area.,House,5775,H-0502.1,0,0,0,0,PTBA aquatic lands access,Bill,B,(Hutchins),1,0
0,0,2023-24,HB 1335,1335,,2023-24,SB 5321,SLaw & Justice,2023-02-27,0,0,HB 1335,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to the unauthorized publication of personal identifying information;,0,Concerning the unauthorized publication of personal identifying information.,House,16499,H-0519.1,0,0,0,0,Personal identifying info.,Bill,B,(Hansen),0,0
1,0,2023-24,ESHB 1335,1335,,,,,2023-05-09,1,1,ESHB 1335,Effective date 7/23/2023.,0,C 381 L 23,0,1,2023-02-03,AN ACT Relating to the unauthorized publication of personal identifying information;,0,Concerning the unauthorized publication of personal identifying information.,House,16499,H-1077.1,0,0,0,0,Personal identifying info.,Bill,B,CRJ(Hansen),1,1
1,0,2023-24,EHB 1336,1336,,2023-24,SB 5567,SWays & Means,2023-04-13,0,1,EHB 1336,Effective date 7/23/2023**.,0,C 73 L 23,0,1,2023-01-16,AN ACT Relating to splitting the volunteer firefighters' and reserve officers' relief and pension principal fund into two accounts;,1,Splitting the volunteer firefighters' and reserve officers' relief and pension principal fund into two accounts.,House,20756,Z-0124.2,0,0,0,1,Vol. firefighter pensions,Bill,B,(Stokesbary),1,0
1,0,2023-24,EHB 1337,1337,,,,,2023-05-08,1,1,EHB 1337,Effective date 7/23/2023.,1,C 334 L 23,0,1,2023-01-16,AN ACT Relating to expanding housing options by easing barriers to the construction and use of accessory dwelling units;,1,Expanding housing options by easing barriers to the construction and use of accessory dwelling units.,House,18264,H-0313.1,0,0,0,0,Accessory dwelling units,Bill,B,(Gregerson),1,0
1,0,2023-24,HB 1338,1338,,,,,2024-02-20,0,0,HB 1338,"House Rules ""X"" file.",0,H Rules X,0,0,2023-01-16,AN ACT Relating to education and vocational programs in state correctional institutions;,0,Concerning education and vocational programs in state correctional institutions.,House,27182,H-0437.1,0,0,0,0,DOC ed. and vocational prgs.,Bill,B,(Reeves),1,0
1,0,2023-24,SHB 1338,1338,,,,,2024-02-20,0,0,SHB 1338,"House Rules ""X"" file.",0,H Rules X,0,0,2023-02-17,AN ACT Relating to education and vocational programs in state correctional institutions;,0,Concerning education and vocational programs in state correctional institutions.,House,27182,H-1359.1,0,0,0,0,DOC ed. and vocational prgs.,Bill,B,PEW(Reeves),1,1
1,0,2023-24,2SHB 1338,1338,,,,,2024-02-20,0,0,2SHB 1338,"House Rules ""X"" file.",0,H Rules X,0,0,2023-02-24,AN ACT Relating to education and vocational programs in state correctional institutions;,0,Concerning education and vocational programs in state correctional institutions.,House,27182,H-1533.1,0,0,0,0,DOC ed. and vocational prgs.,Bill,B,APP(Reeves),1,2
1,0,2023-24,3SHB 1338,1338,,,,,2024-02-20,0,0,3SHB 1338,"House Rules ""X"" file.",0,H Rules X,0,0,2024-01-26,AN ACT Relating to education and vocational programs in state correctional institutions;,0,Concerning education and vocational programs in state correctional institutions.,House,27182,H-2912.1,0,0,0,0,DOC ed. and vocational prgs.,Bill,B,PEW(Reeves),0,3
1,0,2023-24,HB 1339,1339,,,,,2024-01-08,0,0,HB 1339,"By resolution, reintroduced and retained in present status.",0,H ConsPro&Bus,0,0,2023-01-16,AN ACT Relating to adjusting the insurance premium tax rate;,0,Adjusting the insurance premium tax rate.,House,13209,H-0242.1,0,0,0,0,Insurance premium tax rate,Bill,B,(Schmick),1,0
0,0,2023-24,HB 1340,1340,,2023-24,SB 5400,SHealth & Long,2023-02-28,0,0,HB 1340,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to actions by health professions disciplining authorities against license applicants and license holders for providing reproductive health care services or gender affirming treatment;,0,Concerning actions by health professions disciplining authorities against license applicants and license holders.,House,15706,H-0379.2,0,0,0,0,Health professions/conduct,Bill,B,(Riccelli),0,0
1,0,2023-24,ESHB 1340,1340,,,,,2023-04-27,1,1,ESHB 1340,Effective date 4/27/2023.,0,C 192 L 23,0,1,2023-01-27,AN ACT Relating to actions by health professions disciplining authorities against license applicants and license holders for providing reproductive health care services or gender affirming treatment;,0,Concerning actions by health professions disciplining authorities against license applicants and license holders.,House,15706,H-0906.1,0,0,0,0,Health professions/conduct,Bill,B,HCW(Riccelli),0,1
1,0,2023-24,HB 1341,1341,,2023-24,SB 5377,SRules X,2024-01-08,0,0,HB 1341,"By resolution, reintroduced and retained in present status.",0,H Reg Subst & Ga,0,0,2023-01-16,AN ACT Relating to cannabis license ownership;,0,Concerning cannabis license ownership.,House,16462,H-0497.1,0,0,0,0,Cannabis license ownership,Bill,B,(Wylie),1,0
1,0,2023-24,HB 1342,1342,,,,,2024-01-08,0,0,HB 1342,"By resolution, reintroduced and retained in present status.",0,H Cap Budget,0,0,2023-01-16,"AN ACT Relating to the modeling, measurement, and reporting of embodied carbon emission reductions from structural building products in state-funded projects;",0,"Modeling, measurement, and reporting embodied carbon emission reductions from structural building products in state-funded projects.",House,10546,H-0507.1,0,0,0,0,Embodied carbon reductions,Bill,B,(Steele),1,0
1,0,2023-24,HB 1343,1343,,,,,2024-01-08,0,0,HB 1343,"By resolution, reintroduced and retained in present status.",0,H Housing,0,0,2023-01-16,AN ACT Relating to providing local governments with options to grant rent relief and preserve affordable housing in their communities;,1,Providing local governments with options to grant rent relief and preserve affordable housing in their communities.,House,26168,H-0324.1,0,0,0,0,Rent relief & housing,Bill,B,(Kloba),1,0
1,0,2023-24,HB 1344,1344,,2023-24,SB 5375,SWays & Means,2024-01-08,0,0,HB 1344,"By resolution, reintroduced and retained in present status.",0,H Reg Subst & Ga,0,0,2023-01-16,AN ACT Relating to taxation of low-proof beverages;,0,Concerning taxation of low-proof beverages.,House,26176,H-0480.1,0,0,0,0,Low-proof beverages/tax,Bill,B,(Chapman),1,0
1,0,2023-24,HB 1345,1345,,,,,2023-04-25,1,1,HB 1345,Effective date 7/23/2023.,0,C 177 L 23,0,0,2023-01-16,AN ACT Relating to contribution to costs of privileges by incarcerated individuals;,0,Concerning the contribution to costs of privileges by incarcerated individuals.,House,34030,Z-0093.2,0,1,0,0,DOC/costs of privileges,Bill,B,(Farivar),1,0
0,0,2023-24,HB 1346,1346,,2023-24,SB 5071,SRules X,2023-02-16,0,0,HB 1346,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to creating the purple star award;,0,Creating the purple star award.,House,34050,H-0429.2,0,0,0,0,Purple star award,Bill,B,(Shavers),1,0
1,0,2023-24,SHB 1346,1346,,,,,2023-05-15,1,1,SHB 1346,Effective date 7/23/2023.,0,C 450 L 23,0,0,2023-02-02,AN ACT Relating to creating the purple star award;,0,Creating the purple star award.,House,34050,H-1033.1,0,0,0,0,Purple star award,Bill,B,ED(Shavers),1,1
1,0,2023-24,HB 1347,1347,,,,,2024-01-08,0,0,HB 1347,"By resolution, reintroduced and retained in present status.",0,H Env & Energy,0,0,2023-01-16,AN ACT Relating to integrating community-based health assessments into foundational environmental policies to improve environmental justice;,0,Integrating community-based health assessments into foundational environmental policies to improve environmental justice.,House,16596,H-0488.1,0,0,0,0,Comm.-based health assess.,Bill,B,(Pollet),1,0
1,0,2023-24,HB 1348,1348,,2023-24,SB 5189,Ssubst for,2024-01-08,0,0,HB 1348,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2023-01-16,AN ACT Relating to establishing behavioral health support specialists;,0,Establishing behavioral health support specialists.,House,29092,H-0478.1,0,0,0,0,Behavioral health support,Bill,B,(Callan),1,0
1,0,2023-24,HB 1349,1349,,,,,2023-05-01,1,1,HB 1349,Effective date 7/23/2023*.,0,C 206 L 23,0,0,2023-01-16,AN ACT Relating to foreclosure protections;,0,Concerning foreclosure protections.,House,14205,H-0489.1,0,0,0,0,Foreclosure protections,Bill,B,(Orwall),1,0
1,0,2023-24,HB 1350,1350,,,,,2024-01-08,0,0,HB 1350,"By resolution, reintroduced and retained in present status.",0,H Housing,0,0,2023-01-16,AN ACT Relating to expanding the multifamily tax exemption program to include converting existing multifamily units;,1,Expanding the multifamily tax exemption program to include converting existing multifamily units.,House,29109,H-0015.2,0,0,0,0,Multifamily unit conversion,Bill,B,(Walen),1,0
1,0,2023-24,HB 1351,1351,,2023-24,SB 5456,"SLoc Gov, Land",2024-01-08,0,0,HB 1351,Referred to Local Government.,0,H Local Govt,0,0,2023-01-16,AN ACT Relating to encouraging transit-oriented development through a prohibition on the imposition of minimum parking requirements except under certain circumstances;,1,Prohibiting the imposition of minimum parking requirements except under certain circumstances.,House,34033,H-0341.3,0,0,0,0,Minimum parking requirements,Bill,B,(Reed),1,0
1,0,2023-24,SHB 1351,1351,,,,,2024-01-08,0,0,SHB 1351,Referred to Local Government.,0,H Local Govt,0,0,2023-02-08,AN ACT Relating to encouraging transit-oriented development through a prohibition on the imposition of minimum parking requirements except under certain circumstances;,0,Prohibiting the imposition of minimum parking requirements except under certain circumstances.,House,34033,H-1165.1,0,0,0,0,Minimum parking requirements,Bill,B,LG(Reed),0,1
0,0,2023-24,HB 1352,1352,,,,,2023-02-08,0,0,HB 1352,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to authorizing tribal investment in county investment pools;,1,Authorizing tribal investment in county investment pools.,House,34023,H-0451.1,0,0,0,0,County invest. pools/tribes,Bill,B,(Stearns),0,0
1,0,2023-24,SHB 1352,1352,,,,,2023-04-13,0,0,SHB 1352,Effective date 7/23/2023.,0,C 74 L 23,0,0,2023-01-27,AN ACT Relating to authorizing tribal investment in county investment pools;,0,Authorizing tribal investment in county investment pools.,House,34023,H-0928.1,0,0,0,0,County invest. pools/tribes,Bill,B,LG(Stearns),0,1
1,0,2023-24,HB 1353,1353,,,,,2024-01-08,0,0,HB 1353,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2023-01-16,AN ACT Relating to school district elections;,0,Modifying school district elections.,House,17279,H-0413.1,0,0,0,0,School district elections,Bill,B,(Stonier),0,0
1,0,2023-24,HB 1354,1354,,,,,2024-01-08,0,0,HB 1354,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2023-01-16,AN ACT Relating to parental involvement through volunteering in schools after a criminal conviction;,0,Concerning parental involvement through volunteering in schools after a criminal conviction.,House,17279,H-0481.1,0,0,0,0,School volunteers/conviction,Bill,B,(Stonier),1,0
0,0,2023-24,HB 1355,1355,,,,,2023-03-02,0,0,HB 1355,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to updating property tax exemptions for service-connected disabled veterans and senior citizens;,1,Updating property tax exemptions for service-connected disabled veterans and senior citizens.,House,16462,H-0073.1,0,0,0,0,Property tax exemptions,Bill,B,(Wylie),1,0
1,0,2023-24,SHB 1355,1355,,,,,2023-04-20,0,0,SHB 1355,Effective date 7/23/2023.,0,C 147 L 23,0,0,2023-02-21,AN ACT Relating to updating property tax exemptions for service-connected disabled veterans and senior citizens;,1,Updating property tax exemptions for service-connected disabled veterans and senior citizens.,House,16462,H-1174.3,0,0,0,0,Property tax exemptions,Bill,B,FIN(Wylie),1,1
1,0,2023-24,HB 1356,1356,,,,,2024-01-08,0,0,HB 1356,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2023-01-16,AN ACT Relating to reducing prescription drug costs by eliminating barriers impeding access to biosimilar medicines;,0,Reducing prescription drug costs by eliminating barriers impeding access to biosimilar medicines.,House,27182,H-0370.3,0,0,0,0,Biosimilar medicines,Bill,B,(Reeves),1,0
0,0,2023-24,HB 1357,1357,,,,,2023-03-04,0,0,HB 1357,2nd substitute bill substituted.,0,H subst for,0,0,2023-01-16,AN ACT Relating to modernizing the prior authorization process;,0,Modernizing the prior authorization process.,House,31527,H-0056.3,0,0,0,0,Prior authorization/health,Bill,B,(Simmons),1,0
0,0,2023-24,SHB 1357,1357,,,,,2023-03-04,0,0,SHB 1357,2nd substitute bill substituted.,0,H subst for,0,0,2023-02-15,AN ACT Relating to modernizing the prior authorization process;,0,Modernizing the prior authorization process.,House,31527,H-1266.2,0,0,0,0,Prior authorization/health,Bill,B,HCW(Simmons),0,1
1,0,2023-24,E2SHB 1357,1357,,,,,2023-05-09,1,1,E2SHB 1357,Effective date 7/23/2023*.,0,C 382 L 23,0,1,2023-02-24,AN ACT Relating to modernizing the prior authorization process;,0,Modernizing the prior authorization process.,House,31527,H-1454.1,0,0,0,0,Prior authorization/health,Bill,B,APP(Simmons),1,2
1,0,2023-24,HB 1358,1358,,,,,2024-01-08,0,0,HB 1358,"By resolution, reintroduced and retained in present status.",0,H ConsPro&Bus,0,0,2023-01-16,AN ACT Relating to review standards for professional licensing regulation;,0,Concerning review standards for professional licensing regulation.,House,34026,H-0387.1,0,0,0,0,Prof. licensing review,Bill,B,(Cheney),1,0
1,0,2023-24,HB 1359,1359,,,,,2024-01-08,0,0,HB 1359,"By resolution, reintroduced and retained in present status.",0,H ConsPro&Bus,0,0,2023-01-16,AN ACT Relating to expediting professional licenses for new Washington residents;,0,Expediting professional licenses for new Washington residents.,House,34026,H-0386.1,0,0,0,0,Prof. licenses/new residents,Bill,B,(Cheney),1,0
1,0,2023-24,HB 1360,1360,,,,,2024-01-08,0,0,HB 1360,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2023-01-16,AN ACT Relating to alternative licensing standards of professional licenses;,0,Concerning alternative professional licensing standards.,House,34032,H-0385.1,0,0,0,0,Alt. professional licensing,Bill,B,(McClintock),1,0
1,0,2023-24,SHB 1360,1360,,,,,2024-01-08,0,0,SHB 1360,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2023-02-01,AN ACT Relating to alternative licensing standards of professional licenses;,0,Concerning alternative professional licensing standards.,House,34032,H-1019.1,0,0,0,0,Alt. professional licensing,Bill,B,CPB(McClintock),1,1
0,0,2023-24,HB 1361,1361,,,,,2023-02-16,0,0,HB 1361,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,"AN ACT Relating to updating statutes related to state employment by removing obsolete language, eliminating unnecessary reports, conforming a reporting period to fiscal year, and modernizing employee pay procedures;",0,"Updating statutes related to state employment by removing obsolete language, eliminating unnecessary reports, conforming a reporting period to fiscal year, and modernizing employee pay procedures.",House,31526,Z-0142.1,0,1,0,0,State employment,Bill,B,(Abbarno),1,0
1,0,2023-24,ESHB 1361,1361,,,,,2023-04-20,0,1,ESHB 1361,Effective date 7/23/2023.,0,C 148 L 23,0,1,2023-02-01,"AN ACT Relating to updating statutes related to state employment by removing obsolete language, eliminating unnecessary reports, conforming a reporting period to fiscal year, and modernizing employee pay procedures;",0,"Updating statutes related to state employment by removing obsolete language, eliminating unnecessary reports, conforming a reporting period to fiscal year, and modernizing employee pay procedures.",House,31526,H-1022.1,0,1,0,0,State employment,Bill,B,APP(Abbarno),0,1
0,0,2023-24,HB 1362,1362,,,,,2023-03-07,0,0,HB 1362,1st substitute bill substituted.,0,H subst for,0,0,2023-01-16,"AN ACT Relating to improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports;",0,"Improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports.",House,34023,Z-0236.1,0,1,0,0,Reports,Bill,B,(Stearns),1,0
1,0,2023-24,2ESHB 1362,1362,,,,,2024-03-07,0,1,2ESHB 1362,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,2,2023-02-01,"AN ACT Relating to improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports;",0,"Improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports.",House,34023,H-1015.1,0,1,0,0,Reports,Bill,B,SGOV(Stearns),1,1
