Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
0,0,1999-00,HB 1382,1382,,1999-00,SB 6026,SJudiciary,1999-03-10,0,0,HB 1382,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1999-01-22,,0,Limiting liability for police officers who do not pursue a fleeing suspect.,House,1574,,0,0,0,0,Emergency vehicle liability,Bill,B,(Delvin),0,0
1,0,1999-00,SHB 1382,1382,,,,,2000-01-26,0,0,SHB 1382,"House Rules ""X"" file.",0,H Rules X,0,0,1999-02-26,,0,Limiting liability for police officers who do not pursue a fleeing suspect.,House,1574,,0,0,0,0,Emergency vehicle liability,Bill,B,(Delvin),0,1
1,0,1999-00,HB 1383,1383,,,,,2000-03-09,0,0,HB 1383,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1999-01-22,,0,Authorizing local government purchase of liability insurance for law enforcement personnel.,House,2145,,0,0,0,0,Law enforcement liability,Bill,B,(Constantine),0,0
1,0,1999-00,HB 1384,1384,,,,,2000-01-10,0,0,HB 1384,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-22,,0,Establishing Washington state patrol member retirement contributions.,House,972,,0,0,0,0,WSP retirement contributions,Bill,B,(Conway),1,0
1,0,1999-00,HB 1385,1385,,,,,2000-02-04,0,0,HB 1385,Passed to Rules Committee for second reading.,0,H Rules R,0,0,1999-01-22,,1,Regulating automated traffic enforcement systems.,House,2149,,0,0,0,0,Automated traffic enforcemnt,Bill,B,(O'Brien),1,0
1,0,1999-00,SHB 1385,1385,,,,,2000-02-04,0,0,SHB 1385,Passed to Rules Committee for second reading.,0,H Rules R,0,0,1999-03-02,,1,Regulating automated traffic enforcement systems.,House,2149,,0,0,0,0,Automated traffic enforcemnt,Bill,B,(O'Brien),1,1
1,0,1999-00,2SHB 1385,1385,,,,,2000-02-04,0,0,2SHB 1385,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2000-02-03,,0,Regulating traffic safety cameras.,House,2149,,0,0,0,0,Automated traffic enforcemnt,Bill,B,(O'Brien),0,2
1,0,1999-00,HB 1386,1386,,1999-00,SB 5378,Ssubst for,2000-01-10,0,0,HB 1386,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-22,,0,Changing service of process provisions for divisions of child support documents.,House,654,,0,1,0,0,Child support documents,Bill,B,(Sheahan),1,0
1,0,1999-00,HB 1387,1387,,1999-00,SB 5474,SLab/Work/Dev,2000-01-10,0,0,HB 1387,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-22,,0,Changing child support lien provisions.,House,2145,,0,1,0,0,Child support liens,Bill,B,(Constantine),1,0
1,0,1999-00,HB 1388,1388,,,,,1999-05-17,0,0,HB 1388,Effective date 7/25/1999.,0,C 349 L 99,0,0,1999-01-22,,1,Clarifying the state's jurisdiction over crimes committed in the airspace over the state.,House,1950,,0,0,0,0,Crimes in airspace/jurisdctn,Bill,B,(Keiser),1,0
1,0,1999-00,HB 1389,1389,,,,,2000-01-10,0,0,HB 1389,"By resolution, reintroduced and retained in present status.",0,H Cr Jus & Cor,0,0,1999-01-22,,0,Transferring the crime victims compensation program.,House,617,,0,0,0,0,Crime victims compensation,Bill,B,(Ballasiotes),0,0
1,0,1999-00,HB 1390,1390,,,,,2000-01-10,0,0,HB 1390,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1999-01-22,,0,Changing the residency requirement for community and technical college students.,House,2146,,0,0,0,0,Comm & tech collge residency,Bill,B,(Dunn),0,0
0,0,1999-00,HB 1391,1391,,,,,1999-03-11,0,0,HB 1391,1st substitute bill substituted.,0,H subst for,0,0,1999-01-22,,0,Clarifying the recognition of concealed pistol permits from other states.,House,3486,,0,0,0,0,Concealed pistol permits,Bill,B,(Hurst),0,0
1,0,1999-00,SHB 1391,1391,,,,,2000-01-26,0,0,SHB 1391,"House Rules ""X"" file.",0,H Rules X,0,0,1999-02-22,,0,Clarifying the recognition of concealed pistol permits from other states.,House,3486,,0,0,0,0,Concealed pistol permits,Bill,B,(Hurst),0,1
0,0,1999-00,HB 1392,1392,,,,,1999-03-08,0,0,HB 1392,1st substitute bill substituted.,0,H subst for,0,0,1999-01-22,,0,Revising provisions relating to vacation of records of conviction.,House,3486,,0,0,0,0,Conviction records vacation,Bill,B,(Hurst),0,0
1,0,1999-00,SHB 1392,1392,,,,,2000-01-10,0,0,SHB 1392,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1999-02-16,,0,Revising provisions relating to vacation of records of conviction.,House,3486,,0,0,0,0,Conviction records vacation,Bill,B,(Hurst),0,1
1,0,1999-00,HB 1393,1393,,,,,2000-01-10,0,0,HB 1393,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-22,,1,Making any robbery within a financial institution a first degree robbery.,House,3486,,0,0,0,0,Financial institutn robbery,Bill,B,(Hurst),1,0
1,0,1999-00,SHB 1393,1393,,,,,2000-01-10,0,0,SHB 1393,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-03-02,,0,Making any robbery within a financial institution a first degree robbery.,House,3486,,0,0,0,0,Financial institutn robbery,Bill,B,(Hurst),0,1
1,0,1999-00,HB 1394,1394,,,,,1999-04-21,0,0,HB 1394,Effective date 7/25/1999.,0,C 60 L 99,0,0,1999-01-22,,0,Making the defense of duress unavailable for the crime of homicide by abuse.,House,3486,,0,0,0,0,Homicide by abuse,Bill,B,(Hurst),1,0
1,0,1999-00,HB 1395,1395,,,,,2000-01-10,0,0,HB 1395,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-22,,1,Providing retirement benefits for certain paramedics.,House,3486,,0,0,0,0,Paramedics/retirement,Bill,B,(Hurst),1,0
1,0,1999-00,HB 1396,1396,,,,,2000-01-10,0,0,HB 1396,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-22,,0,"Revising provisions relating to interception, transmission, or recording of communications.",House,3486,,0,0,0,0,Interception of communicatns,Bill,B,(Hurst),0,0
1,0,1999-00,HB 1397,1397,,,,,2000-01-10,0,0,HB 1397,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1999-01-22,,0,Regulating medical issues under the industrial insurance system.,House,3486,,0,0,0,0,Workers' comp medical issues,Bill,B,(Hurst),0,0
1,0,1999-00,HB 1398,1398,,,,,2000-01-10,0,0,HB 1398,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1999-01-25,,0,Addressing employment in the construction industry.,House,1157,,0,0,0,0,Construction industry emplym,Bill,B,(McMorris),0,0
1,0,1999-00,HB 1399,1399,,,,,2000-01-10,0,0,HB 1399,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-25,,1,Exempting soil and water conservation districts from property taxation.,House,646,,0,0,0,0,Soil/water conservation dist,Bill,B,(Linville),1,0
1,0,1999-00,HB 1400,1400,,,,,2000-01-10,0,0,HB 1400,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-25,,0,"Restricting the ability of taxing districts to ""bank"" property tax levy capacity in excess of the rate of inflation.",House,660,,0,0,0,0,Taxing district levies,Bill,B,(Thomas),0,0
1,0,1999-00,HB 1401,1401,,,,,2000-01-10,0,0,HB 1401,"By resolution, reintroduced and retained in present status.",0,H Economic Dev,0,0,1999-01-25,,0,Providing for rural economic development.,House,660,,0,0,0,0,Rural economic development,Bill,B,(Thomas),1,0
1,0,1999-00,HB 1402,1402,,,,,2000-01-10,0,0,HB 1402,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Assigning priority to county condemnation proceedings in superior court.,House,136,,0,0,0,0,Co. condemnation proceedings,Bill,B,(Fisher),0,0
1,0,1999-00,HB 1403,1403,,,,,2000-01-10,0,0,HB 1403,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-25,,0,Providing financial assistance to local governments for investigating extraordinary crimes.,House,654,,0,0,0,0,Crime investigation funding,Bill,B,(Sheahan),1,0
1,0,1999-00,HB 1404,1404,,,,,2000-01-10,0,0,HB 1404,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1999-01-25,,0,Allowing for an extra unclassified employee in a sheriff's office that has adopted a system of community-oriented policing.,House,654,,0,0,0,0,Sheriff's employees,Bill,B,(Sheahan),0,0
1,1,1999-00,HB 1405,1405,,,,,2000-01-10,0,0,HB 1405,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1999-01-25,,0,Requiring the office of the superintendent of public instruction to provide support to individuals and organizations for the establishment of nonprofit education foundations.,House,1570,,0,0,0,0,Nonprofit educatnl foundatns,Bill,B,(Dickerson),1,0
1,0,1999-00,HB 1406,1406,,,,,2000-01-10,0,0,HB 1406,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Eliminating the authority of the department of licensing to keep records of pistol purchases or transfers.,House,1157,,0,0,0,0,Pistol purchase or transfer,Bill,B,(McMorris),0,0
0,0,1999-00,HB 1407,1407,,,,,1999-03-10,0,0,HB 1407,1st substitute bill substituted.,0,H subst for,0,0,1999-01-25,,0,Changing adoption provisions.,House,1589,,0,0,0,0,Adoption,Bill,B,(Lambert),0,0
1,0,1999-00,ESHB 1407,1407,,,,,1999-05-05,1,0,ESHB 1407,Effective date 7/25/1999.,0,C 173 L 99,0,1,1999-03-02,,1,Changing adoption provisions.,House,1589,,0,0,0,0,Adoption,Bill,B,(Lambert),1,1
1,0,1999-00,HB 1408,1408,,,,,2000-01-10,0,0,HB 1408,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-25,,0,Restricting property tax increases.,House,1589,,0,0,0,0,Property tax increases,Bill,B,(Lambert),0,0
1,0,1999-00,HB 1409,1409,,,,,2000-01-10,0,0,HB 1409,"By resolution, reintroduced and retained in present status.",0,H Child & Fam,0,0,1999-01-25,,0,Changing provisions relating to child welfare services.,House,1589,,0,0,0,0,Child welfare services,Bill,B,(Lambert),0,0
1,1,1999-00,HB 1410,1410,,,,,2000-01-10,0,0,HB 1410,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-25,,0,Developing community gardens.,House,1595,,0,0,0,0,Community gardens,Bill,B,(Regala),0,0
1,0,1999-00,HB 1411,1411,,,,,2000-01-10,0,0,HB 1411,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,1999-01-25,,0,Modifying telecommunication and energy taxes.,House,660,,0,0,0,0,Telecomm and energy taxes,Bill,B,(Thomas),1,0
1,0,1999-00,HB 1412,1412,,,,,2000-01-10,0,0,HB 1412,"By resolution, reintroduced and retained in present status.",0,H Cr Jus & Cor,0,0,1999-01-25,,0,Increasing penalties for attempting to elude a pursuing police vehicle.,House,3249,,0,0,0,0,Eluding pursuing police vehi,Bill,B,(Schindler),0,0
1,0,1999-00,HB 1413,1413,,,,,1999-04-23,0,0,HB 1413,Effective date 7/25/1999.,0,C 102 L 99,0,0,1999-01-25,,0,Staggering the terms of the members of the Washington citizens' commission on salaries for elected officials.,House,1157,,0,0,0,1,Commission on salaries,Bill,B,(McMorris),0,0
1,0,1999-00,HB 1414,1414,,,,,2000-01-10,0,0,HB 1414,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1999-01-25,,0,Limiting charges for utility capital costs to rate-based user charges.,House,654,,0,0,0,0,Utility system capital costs,Bill,B,(Sheahan),0,0
1,0,1999-00,HB 1415,1415,,,,,2000-01-10,0,0,HB 1415,"By resolution, reintroduced and retained in present status.",0,H Economic Dev,0,0,1999-01-25,,1,Creating a real estate excise tax exemption for first-time low-income home buyers.,House,2168,,0,0,0,0,Low-income home buyers/tax,Bill,B,(Kastama),1,0
1,0,1999-00,HB 1416,1416,,,,,2000-01-10,0,0,HB 1416,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-25,,0,Exempting home medical equipment and vehicle modifications for disabled persons from sales and use tax.,House,2168,,0,0,0,0,Medical equipmnt/modificatns,Bill,B,(Kastama),0,0
1,1,1999-00,HB 1417,1417,,,,,2000-01-10,0,0,HB 1417,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-25,,0,Making an appropriation into the mobile home park purchase account.,House,2168,,0,0,0,0,Mobile home park purchase,Bill,B,(Kastama),0,0
1,0,1999-00,HB 1418,1418,,,,,2000-01-10,0,0,HB 1418,"By resolution, reintroduced and retained in present status.",0,H Economic Dev,0,0,1999-01-25,,0,Requiring landlords to provide tenants with an informational brochure.,House,2168,,0,0,0,0,Tenant informational brochur,Bill,B,(Kastama),0,0
1,0,1999-00,HB 1419,1419,,,,,2000-01-10,0,0,HB 1419,"By resolution, reintroduced and retained in present status.",0,H Fin Inst/Ins,0,0,1999-01-25,,0,Providing information on earthquake insurance.,House,2132,,0,0,0,0,Earthquake insurance,Bill,B,(Sullivan),1,0
1,0,1999-00,HB 1420,1420,,1999-00,SB 5257,SCom/Trde/HFI,1999-05-10,0,0,HB 1420,Effective date 7/25/1999.,0,C 226 L 99,0,0,1999-01-25,,0,Providing a procedure for the state investment board to check the criminal history of prospective appointees and employees.,House,407,,0,0,0,1,Investment brd record checks,Bill,B,"(Sommers, H.)",1,0
1,0,1999-00,HB 1421,1421,,1999-00,SB 5259,SCom/Trde/HFI,1999-05-10,0,0,HB 1421,Effective date 7/25/1999.,0,C 227 L 99,0,0,1999-01-25,,0,Authorizing the state investment board to establish additional commingled trust funds.,House,1578,,0,0,0,1,Investment board trust funds,Bill,B,(Huff),0,0
0,0,1999-00,SHB 1421,1421,,,,,1999-03-03,0,0,SHB 1421,1st substitute bill not substituted.,0,H not subst,0,0,1999-02-11,,0,Authorizing the state investment board to establish additional commingled trust funds.,House,1578,,0,0,0,1,Investment board trust funds,Bill,B,(Huff),0,1
1,0,1999-00,HB 1422,1422,,1999-00,SB 5258,SCom/Trde/HFI,1999-05-10,0,0,HB 1422,Effective date 7/25/1999.,0,C 228 L 99,0,0,1999-01-25,,0,Authorizing the state investment board to directly order actions relating to securities.,House,407,,0,0,0,1,Investment board/securities,Bill,B,"(Sommers, H.)",0,0
1,0,1999-00,HB 1423,1423,,1999-00,SB 5256,SCom/Trde/HFI,2000-01-10,0,0,HB 1423,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Expanding the exemption to public disclosure laws for the state investment board.,House,1578,,0,0,0,1,Investment board disclosure,Bill,B,(Huff),0,0
1,0,1999-00,HB 1424,1424,,1999-00,SB 5294,SJudiciary,2000-01-10,0,0,HB 1424,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Encouraging safe storage of firearms.,House,617,,0,0,0,0,Firearms storage,Bill,B,(Ballasiotes),1,0
1,0,1999-00,HB 1425,1425,,,,,1999-04-21,0,0,HB 1425,Effective date 7/25/1999.,0,C 61 L 99,0,0,1999-01-25,,0,Addressing municipal water or sewer utilities.,House,646,,0,0,0,0,City water or sewer utilties,Bill,B,(Linville),0,0
1,0,1999-00,HB 1426,1426,,,,,2000-01-10,0,0,HB 1426,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-25,,0,Allowing nonschool service credit for educational staff associate positions for salary schedule purposes.,House,620,,0,0,0,0,Educational staff positions,Bill,B,(Carlson),1,0
1,0,1999-00,HB 1427,1427,,,,,2000-01-10,0,0,HB 1427,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Adjusting penalties for violations of public disclosure laws.,House,3478,,0,0,0,0,Public disclosure violations,Bill,B,(Miloscia),0,0
1,0,1999-00,HB 1428,1428,,,,,2000-01-10,0,0,HB 1428,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Enhancing reporting of independent campaign expenditures.,House,3478,,0,0,0,0,Independent campaign expendi,Bill,B,(Miloscia),0,0
1,0,1999-00,HB 1429,1429,,,,,2000-01-10,0,0,HB 1429,"By resolution, reintroduced and retained in present status.",0,H Cr Jus & Cor,0,0,1999-01-25,,1,Criminalizing failure to summon assistance.,House,3478,,0,0,0,0,Failure to summon assistance,Bill,B,(Miloscia),1,0
1,0,1999-00,HB 1430,1430,,,,,2000-01-10,0,0,HB 1430,"By resolution, reintroduced and retained in present status.",0,H Fin Inst/Ins,0,0,1999-01-25,,0,Restricting credit card late fees.,House,2132,,0,0,0,0,Credit card late fees,Bill,B,(Sullivan),0,0
1,0,1999-00,HB 1431,1431,,,,,2000-01-10,0,0,HB 1431,"By resolution, reintroduced and retained in present status.",0,H Fin Inst/Ins,0,0,1999-01-25,,0,Assisting customers of financial institutions with the year 2000 computer issue.,House,630,,0,0,0,0,Y2K/financial institutions,Bill,B,(Dunshee),0,0
1,0,1999-00,HB 1432,1432,,,,,1999-05-13,1,0,HB 1432,Effective date 7/25/1999.,0,C 300 L 99,0,0,1999-01-25,,0,Expanding the powers and duties of the dairy commission.,House,3485,,0,0,0,0,Dairy commission,Bill,B,(Stensen),0,0
1,0,1999-00,HB 1433,1433,,1999-00,SB 5486,SJudiciary,2000-01-10,0,0,HB 1433,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Protecting rape victims with children born as a consequence of the rape from contact with the father.,House,2167,,0,0,0,0,Rape victim protection,Bill,B,(Benson),0,0
1,0,1999-00,HB 1434,1434,,,,,2000-01-10,0,0,HB 1434,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-25,,0,Allowing tax deductions for nonprofit convention and tourism promotion corporations.,House,1570,,0,0,0,0,Nonprofit convention promotn,Bill,B,(Dickerson),1,0
1,0,1999-00,HB 1435,1435,,1999-00,ESB 5346,SCom/Trde/HFI,2000-01-10,0,0,HB 1435,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,1,Authorizing dissemination of criminal history record information to the horse racing commission.,House,1543,,0,0,0,0,Horse racing comm/recrd info,Bill,B,(Cody),1,0
1,0,1999-00,HB 1436,1436,,1999-00,SB 5752,"SEnergy, T&T",2000-01-10,0,0,HB 1436,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,1999-01-25,,0,Allowing a telecommunications company to elect to have its rates determined under a price cap regulation structure.,House,1579,,0,0,0,0,Telecommunicatn co. rates,Bill,B,(Radcliff),1,0
1,0,1999-00,HB 1437,1437,,1999-00,SB 5494,SLab/Work/Dev,2000-01-10,0,0,HB 1437,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Allowing governmental entities that award publicly funded contracts to select contractors using the lowest responsible bidder method.,House,1592,,0,0,0,0,Public works/contrctr select,Bill,B,"(Schmidt, D.)",0,0
1,0,1999-00,HB 1438,1438,,,,,2000-01-10,0,0,HB 1438,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Bidding on public contracts.,House,3478,,0,0,0,0,Public contract bidding,Bill,B,(Miloscia),0,0
1,1,1999-00,HB 1439,1439,,,,,2000-01-10,0,0,HB 1439,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1999-01-25,,0,Creating the airport siting council.,House,1950,,0,0,0,0,Airport siting,Bill,B,(Keiser),0,0
1,0,1999-00,HB 1440,1440,,,,,2000-01-10,0,0,HB 1440,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,1999-01-25,,0,Modifying state regulation of telecommunications.,House,2144,,0,0,0,0,Telecommunications regulatn,Bill,B,(Morris),1,0
1,0,1999-00,HB 1441,1441,,1999-00,SB 5285,Ssubst for,2000-01-10,0,0,HB 1441,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Permitting certain actions based on air emission or water or solid waste discharge.,House,654,,0,0,0,0,Air emissions/waste discharg,Bill,B,(Sheahan),0,0
1,0,1999-00,HB 1442,1442,,1999-00,SB 5492,Ssubst for,1999-05-14,1,0,HB 1442,Effective date 7/25/1999.,0,C 328 L 99,0,0,1999-01-25,,1,Extending protection of transit employees and customers.,House,3470,,0,0,0,0,Assault on transit,Bill,B,(Edwards),1,0
1,0,1999-00,HB 1443,1443,,,,,2000-01-10,0,0,HB 1443,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-25,,0,Changing civil penalties in an action for the killing of a domestic animal.,House,3467,,0,0,0,0,Killing of domestic animal,Bill,B,(Barlean),0,0
1,0,1999-00,HB 1444,1444,,,,,2000-01-10,0,0,HB 1444,"By resolution, reintroduced and retained in present status.",0,H Economic Dev,0,0,1999-01-25,,0,Exempting new businesses in distressed areas from business and occupation tax.,House,2144,,0,0,0,0,New business/distressed area,Bill,B,(Morris),1,0
1,0,1999-00,HB 1445,1445,,,,,2000-01-10,0,0,HB 1445,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1999-01-25,,0,Providing an exemption from the special fuel tax.,House,2144,,0,0,0,0,Special fuel tax,Bill,B,(Morris),0,0
1,0,1999-00,HB 1446,1446,,,,,2000-01-10,0,0,HB 1446,"By resolution, reintroduced and retained in present status.",0,H Economic Dev,0,0,1999-01-25,,0,Providing tax incentives to encourage job training in distressed areas.,House,2144,,0,0,0,0,Job training/distressed area,Bill,B,(Morris),1,0
1,0,1999-00,HB 1447,1447,,,,,2000-01-10,0,0,HB 1447,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1999-01-25,,0,Requiring state agencies to maintain web sites.,House,3478,,0,0,0,0,State agency internet sites,Bill,B,(Miloscia),1,0
0,0,1999-00,HB 1448,1448,,,,,1999-03-17,0,0,HB 1448,1st substitute bill substituted.,0,H subst for,0,0,1999-01-25,,0,Allowing the department of ecology to assume primary responsibility for the cleanup of state aquatic lands.,House,646,,0,0,0,0,Aquatic lands cleanup,Bill,B,(Linville),1,0
1,0,1999-00,SHB 1448,1448,,,,,1999-05-18,1,0,SHB 1448,Governor vetoed.,0,Gov vetoed,1,0,1999-02-18,,1,Allowing the department of ecology to assume primary responsibility for the cleanup of state aquatic lands.,House,646,,0,0,0,0,Aquatic lands cleanup,Bill,B,(Linville),1,1
1,0,1999-00,HB 1449,1449,,1999-00,SB 5511,SWays & Means,2000-01-10,0,0,HB 1449,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-26,,0,Distributing school district revenues.,House,1649,,0,0,0,0,School district revenues,Bill,B,(Koster),1,0
1,0,1999-00,HB 1450,1450,,,,,2000-01-10,0,0,HB 1450,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1999-01-26,,0,Requiring the superintendent of public instruction to develop a list of traffic safety education courses for parents providing home-based instruction.,House,1649,,0,0,0,0,Traffic safety education,Bill,B,(Koster),1,0
1,0,1999-00,HB 1451,1451,,1999-00,SB 5610,Ssubst for,2000-01-10,0,0,HB 1451,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1999-01-26,,0,Authorizing the director of the department of licensing to impose a civil penalty for a violation of chapter 46.70 RCW.,House,382,,0,0,0,0,Used vehicle unlawful sale,Bill,B,(Scott),1,0
1,0,1999-00,HB 1452,1452,,,,,2000-01-10,0,0,HB 1452,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1999-01-26,,1,Making available cancer screening to low-income women.,House,2168,,0,0,0,0,Cancer screening/low-income,Bill,B,(Kastama),1,0
1,0,1999-00,HB 1453,1453,,,,,2000-01-10,0,0,HB 1453,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1999-01-26,,0,Adopting recommendations of the state board of education.,House,3485,,0,1,0,0,Education board recommendtns,Bill,B,(Stensen),0,0
1,0,1999-00,HB 1454,1454,,,,,2000-01-10,0,0,HB 1454,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1999-01-26,,0,Adopting recommendations of the state board of education.,House,3473,,0,1,0,0,Education board recommendtns,Bill,B,(Ericksen),0,0
1,0,1999-00,HB 1455,1455,,1999-00,SB 5530,SWays & Means,2000-01-26,0,0,HB 1455,"House Rules ""X"" file.",0,H Rules X,0,0,1999-01-26,,1,Correcting errors related to property tax levies.,House,3473,,0,1,0,0,Property tax levy correctns,Bill,B,(Ericksen),1,0
1,0,1999-00,HB 1456,1456,,,,,2000-01-10,0,0,HB 1456,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1999-01-26,,0,Restricting a parent's residential time and visitation with a child.,House,3473,,0,0,0,0,Child visitation restriction,Bill,B,(Ericksen),0,0
1,0,1999-00,HB 1457,1457,,1999-00,SB 5502,C 256 L 99,2000-01-10,0,0,HB 1457,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1999-01-26,,0,Reporting the salary survey of ferry employees.,House,136,,0,0,0,1,Ferry employees salaries,Bill,B,(Fisher),0,0
1,0,1999-00,HB 1458,1458,,,,,2000-01-10,0,0,HB 1458,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1999-01-26,,1,Allowing a port district to develop a remedial noise program for a school district located within the port district.,House,3484,,0,0,0,0,Aircraft noise abatement,Bill,B,(Schual-Berke),1,0
1,0,1999-00,EHB 1459,1459,,,,,1999-04-21,0,0,EHB 1459,Effective date 7/25/1999.,1,C 62 L 99,0,1,1999-01-26,,0,Allowing reduced rate utility service for low-income citizens.,House,1658,,0,0,0,0,Low-income utility rates,Bill,B,(Poulsen),0,0
1,0,1999-00,HB 1460,1460,,,,,2000-01-10,0,0,HB 1460,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1999-01-26,,1,Exempting wind or solar energy electric generating facilities from sales and use taxes.,House,1658,,0,0,0,0,Wind/solar energy facilities,Bill,B,(Poulsen),1,0
1,0,1999-00,HB 1461,1461,,,,,2000-01-26,0,0,HB 1461,"House Rules ""X"" file.",0,H Rules X,0,0,1999-01-26,,0,Establishing community voice mail as a component of the Washington telephone assistance program.,House,1658,,0,0,0,0,Telephone assistance program,Bill,B,(Poulsen),0,0
1,0,1999-00,SHB 1461,1461,,,,,2000-01-26,0,0,SHB 1461,"House Rules ""X"" file.",0,H Rules X,0,0,1999-02-26,,0,Establishing community voice mail as a component of the Washington telephone assistance program.,House,1658,,0,0,0,0,Telephone assistance program,Bill,B,(Poulsen),0,1
0,0,1999-00,HB 1462,1462,,1999-00,SB 5418,Ssubst for,1999-03-11,0,0,HB 1462,2nd substitute bill substituted.,0,H subst for,0,0,1999-01-26,,0,Changing school accountability and assistance provisions.,House,649,,0,0,0,0,School accountablty/assistnc,Bill,B,(Quall),1,0
0,0,1999-00,SHB 1462,1462,,,,,1999-03-11,0,0,SHB 1462,2nd substitute bill substituted.,0,H subst for,0,0,1999-03-01,,0,Changing school accountability and assistance provisions.,House,649,,0,0,0,0,School accountablty/assistnc,Bill,B,(Quall),1,1
1,0,1999-00,2SHB 1462,1462,,,,,2000-01-26,0,0,2SHB 1462,"House Rules ""X"" file.",0,H Rules X,0,0,1999-03-06,,0,Changing school accountability and assistance provisions.,House,649,,0,0,0,0,School accountablty/assistnc,Bill,B,WAYS(Quall),0,2
1,0,1999-00,HB 1463,1463,,1999-00,SB 5454,STransportatn,1999-05-07,0,0,HB 1463,Effective date 7/25/1999.,0,C 204 L 99,0,0,1999-01-26,,0,Adjusting deadlines for reports to the secretary of transportation.,House,286,,0,0,0,0,Reports to transportatn sec.,Bill,B,(Mitchell),0,0
