Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,1,1991-92,SHB 1965,1965,,,,,1992-01-13,0,0,SHB 1965,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-03-06,,0,Establishing the high priority infant tracking program.,House,337,,0,0,0,0,Infant tracking program,Bill,B,(Prentice),0,1
1,0,1991-92,HB 1966,1966,,,,,1992-01-13,0,0,HB 1966,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1991-02-15,,0,Allowing law enforcement agencies to trade surplus firearms for other police equipment.,House,295,,0,0,0,0,Surplus firearms/law enforce,Bill,B,(Morton),0,0
1,0,1991-92,HB 1967,1967,,,,,1992-01-13,0,0,HB 1967,"By resolution, reintroduced and retained in present status.",0,H Nat Res/Park,0,0,1991-02-15,,0,Concerning land purchases and exchanges.,House,295,,0,0,0,0,Land purchases and exchanges,Bill,B,(Morton),1,0
1,0,1991-92,HB 1968,1968,,1991-92,SB 5802,SHea/L-T Care,1992-01-13,0,0,HB 1968,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,1991-02-18,,0,Regulating the delegation of preoperative and postoperative surgical care.,House,410,,0,0,0,0,Surgical care delegation,Bill,B,(Sprenkle),1,0
1,0,1991-92,HB 1969,1969,,,,,1992-01-13,0,0,HB 1969,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1991-02-18,,0,Modifying building code council authority.,House,93,,0,0,0,0,Building code council,Bill,B,(Cooper),0,0
1,0,1991-92,HB 1970,1970,,,,,1992-01-13,0,0,HB 1970,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1991-02-18,,0,Authorizing counties to create water resources utilities.,House,174,,0,0,0,0,Water resources utilities,Bill,B,(Haugen),0,0
0,0,1991-92,HB 1971,1971,,,,,1991-03-20,0,0,HB 1971,1st substitute bill substituted.,0,H subst for,0,0,1991-02-18,,0,Regulating alien insurers.,House,110,,0,0,0,0,Alien insurers regulation,Bill,B,(Dellwo),0,0
1,0,1991-92,SHB 1971,1971,,,,,1991-05-17,0,0,SHB 1971,"Chapter 268, 1991 Laws",0,C 268 L 91,0,0,1991-03-05,,0,Regulating alien insurers.,House,110,,0,0,0,0,Alien insurers regulation,Bill,B,(Dellwo),1,1
1,0,1991-92,HB 1972,1972,,,,,1992-01-13,0,0,HB 1972,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-02-18,,0,Allowing surrender charges and forfeiture charges when issuing an insurance policy.,House,484,,0,0,0,0,Insur policy surrender chrge,Bill,B,(Zellinsky),0,0
1,0,1991-92,SHB 1972,1972,,,,,1992-01-13,0,0,SHB 1972,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-03-06,,0,Allowing surrender charges and forfeiture charges when issuing an insurance policy.,House,484,,0,0,0,0,Insur policy surrender chrge,Bill,B,(Zellinsky),0,1
1,0,1991-92,HB 1973,1973,,1991-92,SB 5040,SRules X,1992-01-13,0,0,HB 1973,"By resolution, reintroduced and retained in present status.",0,H Env. Affairs,0,0,1991-02-18,,0,Establishing a lid on the rate of increase for air and water permits.,House,75,,0,0,0,0,Air/water permits rate lid,Bill,B,(Chandler),1,0
1,0,1991-92,HB 1974,1974,,,,,1992-01-13,0,0,HB 1974,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1991-02-18,,0,"Making it unlawful for persons under eighteen years of age to purchase, possess, or use a tobacco product.",House,75,,0,0,0,0,Tobacco possession/minors,Bill,B,(Chandler),0,0
1,0,1991-92,HB 1975,1975,,,,,1992-01-13,0,0,HB 1975,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1991-02-18,,0,Regulating paralegals.,House,282,,0,0,0,0,Paralegal regulation,Bill,B,"(Meyers, R.)",0,0
1,0,1991-92,HB 1976,1976,,1991-92,SB 5857,SHigher Educ,1992-01-13,0,0,HB 1976,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-18,,0,Creating the minority criminal justice education loan program.,House,121,,0,0,0,0,Minority crim just loan prgm,Bill,B,(Ebersole),1,0
1,1,1991-92,SHB 1976,1976,,,,,1992-01-13,0,0,SHB 1976,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-03-04,,0,Creating the minority criminal justice education loan program.,House,121,,0,0,0,0,Minority crim just loan prgm,Bill,B,(Ebersole),0,1
1,0,1991-92,HB 1977,1977,,,,,1992-01-13,0,0,HB 1977,Referred to Agriculture & Rural Development.,0,H Ag/Rural Dev,0,0,1991-02-18,,0,Increasing in-state marketing opportunities for small agricultural producers.,House,34,,0,0,0,0,Agricultural marketing,Bill,B,(Belcher),1,0
1,0,1991-92,HB 1978,1978,,1991-92,SB 5644,Ssubst for,1992-01-13,0,0,HB 1978,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1991-02-18,,0,Regulating adult entertainment.,House,478,,0,0,0,0,Adult entertainment regulatn,Bill,B,(Wood),0,0
1,0,1991-92,HB 1979,1979,,,,,1992-01-13,0,0,HB 1979,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1991-02-18,,0,Requiring maintenance staff increases proportional to net increases in higher learning institution space.,House,234,,0,0,0,0,Maintenance staff/higher ed,Bill,B,(Kremen),0,0
1,0,1991-92,HB 1980,1980,,,,,1992-01-13,0,0,HB 1980,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1991-02-18,,0,Authorizing additional sales and use taxes for criminal justice purposes in larger counties east of the Cascades.,House,349,,0,0,0,0,Crim justice/sales & use tax,Bill,B,(Rayburn),0,0
1,0,1991-92,HB 1981,1981,,,,,1992-01-13,0,0,HB 1981,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-18,,0,"Including an association of irrigation districts within the definition of ""employer"" for public employees retirement.",House,349,,0,0,0,0,Irrigation districts/retirem,Bill,B,(Rayburn),0,0
1,0,1991-92,HB 1982,1982,,,,,1992-01-13,0,0,HB 1982,"By resolution, reintroduced and retained in present status.",0,H Human Serv,0,0,1991-02-18,,0,Requiring twenty percent of certain inmates' wages to be paid to the victim compensation fund.,House,359,,0,0,0,0,Inmate wages/victim comp fnd,Bill,B,(Riley),1,0
1,0,1991-92,HB 1983,1983,,1991-92,ESB 5476,C 239 L 91,1992-01-13,0,0,HB 1983,"By resolution, reintroduced and retained in present status.",0,H Ag/Rural Dev,0,0,1991-02-18,,0,Affecting the marketing of milk.,House,234,,0,0,0,0,Milk marketing,Bill,B,(Kremen),0,0
1,0,1991-92,HB 1984,1984,,,,,1992-01-13,0,0,HB 1984,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1991-02-18,,0,Exempting investigative files compiled by the superintendent of public instruction from public disclosure laws.,House,63,,0,0,0,1,SPI investigative files,Bill,B,(Brumsickle),0,0
1,0,1991-92,HB 1985,1985,,,,,1992-03-12,0,0,HB 1985,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1991-02-18,,0,Requiring teachers to have professional preparation in child abuse issues.,House,63,,0,0,0,1,Teacher eductn/child abuse,Bill,B,(Brumsickle),0,0
1,0,1991-92,HB 1986,1986,,,,,1991-05-21,0,0,HB 1986,"Chapter 333, 1991 Laws",0,C 333 L 91,0,0,1991-02-18,,0,Providing for the protection and advocacy of the rights of developmentally disabled persons.,House,245,,0,0,0,0,Dev disabled rights protectn,Bill,B,(Leonard),1,0
1,0,1991-92,HB 1987,1987,,,,,1992-01-13,0,0,HB 1987,"By resolution, reintroduced and retained in present status.",0,H Fish/Wild,0,0,1991-02-18,,0,Allocating the payback of sport caught salmon to recreational fishers.,House,227,,0,0,0,0,Sport caught salmon payback,Bill,B,"(King, R.)",1,0
1,0,1991-92,HB 1988,1988,,,,,1992-01-13,0,0,HB 1988,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,1991-02-18,,0,Providing for nonvoting Indian delegates in the state legislature.,House,46,,0,0,0,0,Indian delegates/legislature,Bill,B,(Braddock),0,0
1,0,1991-92,SHB 1988,1988,,,,,1992-01-13,0,0,SHB 1988,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,1991-03-01,,0,Providing for nonvoting Indian delegates in the state legislature.,House,46,,0,0,0,0,Indian delegates/legislature,Bill,B,(Braddock),0,1
1,0,1991-92,HB 1989,1989,,,,,1992-01-13,0,0,HB 1989,"By resolution, reintroduced and retained in present status.",0,H Revenue,0,0,1991-02-18,,0,Changing penalties for vehicle size or weight load limit violations.,House,219,,0,0,0,0,Vehicle size/weight limits,Bill,B,(Jones),1,0
1,1,1991-92,HB 1990,1990,,1991-92,SB 5639,Ssubst for,1992-01-13,0,0,HB 1990,"By resolution, reintroduced and retained in present status.",0,H Trade/Ec Dev,0,0,1991-02-18,,0,Creating the Pacific Northwest export assistance project.,House,140,,0,0,0,0,Pacific NY export assistance,Bill,B,(Forner),0,0
1,0,1991-92,HB 1991,1991,,,,,1991-05-10,0,0,HB 1991,"Chapter 143, 1991 Laws",0,C 143 L 91,0,0,1991-02-18,,0,Adjusting certain vehicle size and weight restrictions.,House,136,,0,1,0,0,Vehicle size/weight rstrctns,Bill,B,"(Fisher, R.)",0,0
1,0,1991-92,HB 1992,1992,,,,,1991-05-20,1,0,HB 1992,"Chapter 291, 1991 Laws",0,C 291 L 91,0,0,1991-02-18,,0,Implementing advance right of way acquisitions.,House,136,,0,1,0,0,Right of way acquisitions,Bill,B,"(Fisher, R.)",1,0
0,0,1991-92,HB 1993,1993,,,,,1991-03-19,0,0,HB 1993,1st substitute bill substituted.,0,H subst for,0,0,1991-02-18,,1,"Concerning stadiums, and convention and performing arts centers.",House,328,,0,0,0,0,Stadiums/convention centers,Bill,B,(Peery),0,0
1,0,1991-92,SHB 1993,1993,,,,,1991-05-21,1,0,SHB 1993,"Chapter 357, 1991 Laws",0,C 357 L 91,0,0,1991-03-06,,0,"Concerning stadiums, and convention and performing arts centers.",House,328,,0,0,0,0,Stadiums/convention centers,Bill,B,(Peery),0,1
1,0,1991-92,HB 1994,1994,,,,,1992-01-13,0,0,HB 1994,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1991-02-18,,0,Changing multiple statutes pertaining to counties.,House,367,,0,0,0,0,County statutes changes,Bill,B,(Rust),0,0
1,0,1991-92,HB 1995,1995,,1991-92,SB 5815,STrans,1991-05-10,0,0,HB 1995,"Chapter 163, 1991 Laws",0,C 163 L 91,0,0,1991-02-18,,0,Exempting converter gear and tow dollies from licensing.,House,136,,0,0,0,0,Nonpowered vehicle equipment,Bill,B,"(Fisher, R.)",1,0
1,0,1991-92,HB 1996,1996,,,,,1992-01-13,0,0,HB 1996,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1991-02-18,,0,Authorizing emergency siting of portable school facilities when overcrowding exists.,House,192,,0,0,0,0,Portable school facilities,Bill,B,(Holland),0,0
0,0,1991-92,HB 1997,1997,,,,,1991-03-13,0,0,HB 1997,1st substitute bill substituted.,0,H subst for,0,0,1991-02-18,,1,Clarifying provisions relating to registration of sex offenders.,House,429,,0,0,0,0,Sex offender registration,Bill,B,(Tate),1,0
1,0,1991-92,SHB 1997,1997,,,,,1991-05-20,1,0,SHB 1997,"Chapter 274, 1991 Laws",0,C 274 L 91,0,0,1991-02-27,,1,Clarifying provisions relating to registration of sex offenders.,House,429,,0,0,0,0,Sex offender registration,Bill,B,(Tate),1,1
1,1,1991-92,HB 1998,1998,,,,,1992-01-13,0,0,HB 1998,"By resolution, reintroduced and retained in present status.",0,H Cap Fac/Fin,0,0,1991-02-18,,0,Establishing an industrial growth management demonstration pilot project.,House,205,,0,0,0,0,Indust growth management,Bill,B,(Inslee),0,0
1,1,1991-92,SHB 1998,1998,,,,,1992-01-13,0,0,SHB 1998,"By resolution, reintroduced and retained in present status.",0,H Cap Fac/Fin,0,0,1991-03-06,,0,Establishing an industrial growth management demonstration pilot project.,House,205,,0,0,0,0,Indust growth management,Bill,B,(Inslee),0,1
1,0,1991-92,HB 1999,1999,,,,,1992-01-13,0,0,HB 1999,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1991-02-18,,0,Allowing school districts and buildings to retain savings from underexpenditures of apportioned energy budgets.,House,192,,0,0,0,0,School energy efficiency,Bill,B,(Holland),0,0
1,0,1991-92,HB 2000,2000,,,,,1992-01-13,0,0,HB 2000,"By resolution, reintroduced and retained in present status.",0,H Trade/Ec Dev,0,0,1991-02-18,,0,Requiring local processing of specified timber purchased from the state.,House,219,,0,0,0,0,State timber/local processng,Bill,B,(Jones),0,0
1,0,1991-92,HB 2001,2001,,,,,1992-01-13,0,0,HB 2001,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-18,,0,Changing educational programs and funding for juveniles in detention facilities.,House,192,,0,0,0,0,Juv detention educ programs,Bill,B,(Holland),1,0
1,0,1991-92,SHB 2001,2001,,,,,1992-01-13,0,0,SHB 2001,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-03-06,,0,Establishing a juvenile corrections education management advisory committee.,House,192,,0,0,0,0,Juv detention educ programs,Bill,B,(Holland),0,1
1,0,1991-92,HB 2002,2002,,,,,1992-01-13,0,0,HB 2002,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,1991-02-19,,0,Protecting consumers who purchase dental prosthesis.,House,171,,0,0,0,0,Dental prosthesis purchase,Bill,B,(Hargrove),1,0
1,1,1991-92,HB 2003,2003,,,,,1992-01-13,0,0,HB 2003,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1991-02-19,,0,Managing rights of way for pulp wood and timber production.,House,171,,0,0,0,0,Rights of way/wood productn,Bill,B,(Hargrove),0,0
1,0,1991-92,HB 2004,2004,,,,,1992-01-13,0,0,HB 2004,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1991-02-19,,0,Changing election procedures for school board directors.,House,332,,0,0,0,0,School board director elctns,Bill,B,(Phillips),1,0
0,0,1991-92,HB 2005,2005,,1991-92,SB 5800,STrans,1991-03-20,0,0,HB 2005,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Regulating freight brokers and forwarders.,House,219,,0,0,0,0,Freight brokers/forwarders,Bill,B,(Jones),1,0
1,0,1991-92,SHB 2005,2005,,,,,1991-05-10,0,0,SHB 2005,"Chapter 146, 1991 Laws",0,C 146 L 91,0,0,1991-03-07,,0,Regulating freight brokers and forwarders.,House,219,,0,0,0,0,Freight brokers/forwarders,Bill,B,(Jones),0,1
1,1,1991-92,HB 2006,2006,,,,,1992-01-13,0,0,HB 2006,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-19,,0,Funding work force training and education.,House,394,,0,0,0,0,Work force training/educatn,Bill,B,(Sheldon),1,0
1,1,1991-92,SHB 2006,2006,,,,,1992-01-13,0,0,SHB 2006,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-28,,0,Funding work force training and education.,House,394,,0,0,0,0,Work force training/educatn,Bill,B,(Sheldon),1,1
1,0,1991-92,HB 2007,2007,,,,,1992-01-13,0,0,HB 2007,"By resolution, reintroduced and retained in present status.",0,H Human Serv,0,0,1991-02-19,,0,Amending unlawful harboring of a minor provisions.,House,254,,0,0,0,0,Unlawful harboring of minor,Bill,B,(Ludwig),1,0
1,0,1991-92,HB 2008,2008,,1991-92,HB 2011,HRules C,1992-01-13,0,0,HB 2008,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1991-02-19,,0,"Changing ""handicapped"" to ""disabled.""",House,307,,0,0,0,0,Handicapped chng to disabled,Bill,B,"(Nelson, D.)",1,0
1,1,1991-92,HB 2009,2009,,,,,1992-01-13,0,0,HB 2009,"By resolution, reintroduced and retained in present status.",0,H Human Serv,0,0,1991-02-19,,0,Increasing the state supplement of the supplemental security income program.,House,47,,0,0,0,0,Suppl security income progrm,Bill,B,(Bray),1,0
1,0,1991-92,HB 2010,2010,,,,,1992-01-13,0,0,HB 2010,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1991-02-19,,0,Creating a legislative ethics in education award.,House,297,,0,0,0,0,Ethics in education award,Bill,B,(Moyer),0,0
1,0,1991-92,HB 2011,2011,,1991-92,HB 2008,HRules 3C,1992-01-13,0,0,HB 2011,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-02-19,,0,Prohibiting outdoor advertising of tobacco and alcohol products.,House,474,,0,0,0,0,Tobacco/alcohol outdoor ads,Bill,B,(Wineberry),0,0
1,0,1991-92,SHB 2011,2011,,,,,1992-01-13,0,0,SHB 2011,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-03-06,,0,Prohibiting outdoor advertising of tobacco and alcohol products.,House,474,,0,0,0,0,Tobacco/alcohol outdoor ads,Bill,B,(Wineberry),0,1
1,0,1991-92,HB 2012,2012,,1991-92,SB 5699,SRules 3,1992-01-13,0,0,HB 2012,"By resolution, reintroduced and retained in present status.",0,H Revenue,0,0,1991-02-19,,0,Providing an exemption to the leasehold excise tax.,House,394,,0,0,0,0,Leasehold excise tax exemptn,Bill,B,(Sheldon),0,0
1,0,1991-92,HB 2013,2013,,1991-92,SB 5071,SLaw & Just,1992-03-12,0,0,HB 2013,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,0,1991-02-19,,0,Authorizing sobriety checkpoint programs.,House,382,,0,0,0,0,Sobriety checkpoint programs,Bill,B,(Scott),0,0
1,0,1991-92,HB 2014,2014,,,,,1992-01-13,0,0,HB 2014,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,1991-02-19,,0,Requiring blood donor programs.,House,311,,0,0,0,0,Blood donor programs,Bill,B,(O'Brien),1,0
1,0,1991-92,HB 2015,2015,,,,,1992-01-13,0,0,HB 2015,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-02-19,,0,Changing provisions relating to offenders.,House,11,,0,0,0,0,Offender release notificatn,Bill,B,(Appelwick),0,0
1,0,1991-92,SHB 2015,2015,,,,,1992-01-13,0,0,SHB 2015,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,1991-03-01,,1,Changing provisions relating to offenders.,House,11,,0,0,0,0,Offender release notificatn,Bill,B,(Appelwick),1,1
0,0,1991-92,HB 2016,2016,,,,,1992-02-18,0,0,HB 2016,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Revising provisions for poison information centers.,House,86,,0,0,0,0,Poison information centers,Bill,B,"(Cole, G.)",1,0
1,0,1991-92,ESHB 2016,2016,,,,,1992-03-12,0,0,ESHB 2016,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1992-02-05,,0,Modifying poison information center authority.,House,86,,0,0,0,0,Poison information centers,Bill,B,"(Cole, G.)",1,1
1,0,1991-92,HB 2017,2017,,,,,1992-01-13,0,0,HB 2017,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,1991-02-19,,0,Creating an identification and labeling system for legend drugs.,House,86,,0,0,0,0,Legend drug indentification,Bill,B,"(Cole, G.)",1,0
1,0,1991-92,HB 2018,2018,,,,,1992-01-15,0,0,HB 2018,Referred to Local Government.,0,H Local Govt,0,0,1991-02-19,,0,Concerning unclaimed property held by port districts.,House,286,,0,0,0,0,Port dist unclaimed property,Bill,B,(Mitchell),1,0
1,0,1991-92,HB 2019,2019,,1991-92,SB 5596,SWays & Means,1992-01-13,0,0,HB 2019,"By resolution, reintroduced and retained in present status.",0,H Revenue,0,0,1991-02-19,,0,Modifying the sales tax exemption for sale and distribution of newspapers.,House,17,,0,0,0,0,Newspaper sales tax exemptn,Bill,B,(Ballard),1,0
1,0,1991-92,HB 2020,2020,,,,,1992-01-13,0,0,HB 2020,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1991-02-19,,0,Establishing the Asian American endowed scholarship program.,House,307,,0,0,0,0,Asian American scholarship,Bill,B,"(Nelson, D.)",0,0
1,0,1991-92,HB 2021,2021,,1991-92,SB 5716,Ssubst for,1991-05-20,0,0,HB 2021,"Chapter 273, 1991 Laws",0,C 273 L 91,0,0,1991-02-19,,0,Extending the joint select committee on water resource policy.,House,143,,0,0,0,1,Water resource policy commtt,Bill,B,(Fraser),1,0
1,0,1991-92,HB 2022,2022,,1991-92,SB 5557,Ssubst for,1992-01-13,0,0,HB 2022,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1991-02-19,,0,Modifying requirements for recording of surveys.,House,394,,0,0,0,0,Survey recording requiremnts,Bill,B,(Sheldon),0,0
1,0,1991-92,HB 2023,2023,,1991-92,SB 5760,STrans,1992-01-13,0,0,HB 2023,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1991-02-19,,0,Regulating department of licensing agents and subagents.,House,136,,0,0,0,0,Licensing agents/subagents,Bill,B,"(Fisher, R.)",1,0
1,0,1991-92,HB 2024,2024,,1991-92,SB 5758,STrans,1992-01-13,0,0,HB 2024,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,1991-02-19,,1,Subsidizing county losses involved in vehicle title and registration activities.,House,136,,0,0,0,0,Vehicle title/registr costs,Bill,B,"(Fisher, R.)",1,0
1,0,1991-92,SHB 2024,2024,,,,,1992-01-13,0,0,SHB 2024,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,1991-03-08,,0,Subsidizing county losses involved in vehicle title and registration activities.,House,136,,0,0,0,0,Vehicle title/registr costs,Bill,B,"(Fisher, R.)",0,1
0,0,1991-92,HB 2025,2025,,,,,1992-02-17,0,0,HB 2025,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Permitting employee payroll deductions to be deposited into banks or savings banks.,House,63,,0,0,0,0,Employee payroll deductions,Bill,B,(Brumsickle),1,0
1,0,1991-92,ESHB 2025,2025,,,,,1992-04-02,1,0,ESHB 2025,"Chapter 192, 1992 Laws",0,C 192 L 92,0,1,1992-01-28,,0,Permitting employee payroll deductions to be deposited into banks or savings banks.,House,63,,0,0,0,0,Employee payroll deductions,Bill,B,(Brumsickle),0,1
0,1,1991-92,HB 2026,2026,,1991-92,SB 5736,SAg/Water Res,1991-03-20,0,0,HB 2026,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Providing for comprehensive water resources management.,House,143,,0,0,0,1,Water resources management,Bill,B,(Fraser),1,0
1,1,1991-92,ESHB 2026,2026,,,,,1991-05-21,1,0,ESHB 2026,"Chapter 347, 1991 Laws PV",1,C 347 L 91,0,1,1991-03-05,,1,Providing for comprehensive water resources management.,House,143,,0,0,0,1,Water resources management,Bill,B,(Fraser),1,1
0,0,1991-92,HB 2027,2027,,,,,1991-03-15,0,0,HB 2027,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Providing for refund of or credit toward new enrollment for higher education costs for students deployed because of the Gulf war.,House,17,,0,0,0,0,Student tuition refund,Bill,B,(Ballard),1,0
1,0,1991-92,ESHB 2027,2027,,,,,1991-05-10,1,0,ESHB 2027,"Chapter 164, 1991 Laws",0,C 164 L 91,0,1,1991-02-28,,0,Providing for refund of or credit toward new enrollment for higher education costs for students deployed because of the Gulf war.,House,17,,0,0,0,0,Student tuition refund,Bill,B,(Ballard),1,1
0,0,1991-92,HB 2028,2028,,,,,1991-03-13,0,0,HB 2028,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Updating the uniform controlled substances act.,House,11,,0,0,0,0,Controlled substances act,Bill,B,(Appelwick),0,0
1,0,1991-92,ESHB 2028,2028,,,,,1992-03-12,0,0,ESHB 2028,"By resolution, returned to House Rules committee for third reading.",0,H Rules 3C,0,1,1991-02-26,,0,Updating the uniform controlled substances act.,House,11,,0,0,0,0,Controlled substances act,Bill,B,(Appelwick),1,1
1,0,1991-92,HB 2029,2029,,1991-92,SB 5724,Ssubst for,1992-01-13,0,0,HB 2029,"By resolution, reintroduced and retained in present status.",0,H Env. Affairs,0,0,1991-02-19,,0,Requiring the department of ecology to study impacts of regulating paper mill waste.,House,328,,0,0,0,0,Paper mill waste regulation,Bill,B,(Peery),1,0
0,0,1991-92,HB 2030,2030,,,,,1991-03-19,0,0,HB 2030,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,"Requiring information on and repealing various higher education tuition and fee waivers, reduced fees, and residency exemptions.",House,409,,0,0,0,0,Higher education fee waivers,Bill,B,(Spanel),1,0
1,0,1991-92,ESHB 2030,2030,,,,,1992-01-13,0,0,ESHB 2030,Referred to Higher Education.,0,H Higher Educ,0,1,1991-02-28,,0,"Requiring information on and repealing various higher education tuition and fee waivers, reduced fees, and residency exemptions.",House,409,,0,0,0,0,Higher education fee waivers,Bill,B,(Spanel),1,1
0,0,1991-92,HB 2031,2031,,1991-92,SB 5756,Ssubst for,1991-03-19,0,0,HB 2031,1st substitute bill substituted.,0,H subst for,0,0,1991-02-19,,0,Providing rate regulation for low-level waste sites.,House,157,,0,0,0,1,Low-level waste sites rates,Bill,B,(Grant),1,0
1,0,1991-92,ESHB 2031,2031,,,,,1992-01-13,0,0,ESHB 2031,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,1,1991-03-06,,0,Providing rate regulation for low-level waste sites.,House,157,,0,0,0,1,Low-level waste sites rates,Bill,B,(Grant),1,1
1,0,1991-92,HB 2032,2032,,1991-92,SB 5757,STrans,1992-01-13,0,0,HB 2032,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1991-02-19,,0,Implementing the recommendations of the legislative transportation committee regarding the Washington traffic safety commission.,House,136,,0,0,0,0,Traffic safety commission,Bill,B,"(Fisher, R.)",0,0
1,0,1991-92,HB 2033,2033,,1991-92,SB 5838,SHea/L-T Care,1992-01-13,0,0,HB 2033,"By resolution, reintroduced and retained in present status.",0,H Health Care,0,0,1991-02-19,,0,Adding a nonvoting physician assistant member to the medical disciplinary board.,House,297,,0,0,0,0,Medical disciplinary board,Bill,B,(Moyer),1,0
1,0,1991-92,HB 2034,2034,,,,,1992-01-13,0,0,HB 2034,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1991-02-19,,0,Providing counseling benefits for families of homicide victims.,House,481,,0,0,0,0,Homicide victims families,Bill,B,(Wynne),0,0
1,0,1991-92,HB 2035,2035,,,,,1992-01-13,0,0,HB 2035,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1991-02-19,,0,Authorizing waivers of tuition and fees increases for veterans of the Persian Gulf conflict and children of persons killed while serving in the Persian Gulf theater of operations.,House,481,,0,0,0,0,Persian Gulf vet tuition wvr,Bill,B,(Wynne),1,0
1,0,1991-92,HB 2036,2036,,1991-92,SB 5761,SHea/L-T Care,1992-01-13,0,0,HB 2036,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1991-02-19,,0,Extending the hospice program of the department of social and health services.,House,7,,0,1,0,0,Hospice program extension,Bill,B,(Anderson),0,0
1,0,1991-92,HB 2037,2037,,1991-92,SB 5775,SHea/L-T Care,1991-05-16,1,0,HB 2037,"Chapter 222, 1991 Laws",0,C 222 L 91,0,0,1991-02-19,,0,Modifying requirements for radiologic technologists.,House,294,,0,1,0,0,Radiologic technologists,Bill,B,(Morris),1,0
